batch_index,method,pred0,prey0,psi0_unit,psi1_unit,replicate,round,t_end,t_span,t_start
29,random,15.0,40.0,1.0,1.0,0,0,40.0,24.0,16.0
30,random,15.0,40.0,0.0,0.0,0,0,2.0,2.0,0.0
31,random,15.0,40.0,1.0,1.0,0,0,40.0,24.0,16.0
32,random,15.0,40.0,0.0,1.0,0,0,40.0,2.0,38.0
33,random,15.0,40.0,0.5,0.0,0,0,13.0,13.0,0.0
34,random,15.0,40.0,0.5,1.0,0,0,40.0,13.0,27.0
35,random,15.0,40.0,0.0,0.0,0,0,2.0,2.0,0.0
36,random,15.0,40.0,0.5,0.5,0,0,26.5,13.0,13.5
37,random,15.0,40.0,0.5,1.0,0,0,40.0,13.0,27.0
38,random,15.0,40.0,1.0,1.0,0,0,40.0,24.0,16.0
39,random,15.0,40.0,0.5,0.5,0,0,26.5,13.0,13.5
40,random,15.0,40.0,1.0,0.0,0,0,24.0,24.0,0.0
41,random,15.0,40.0,0.0,1.0,0,0,40.0,2.0,38.0
42,random,15.0,40.0,1.0,0.5,0,0,32.0,24.0,8.0
43,random,15.0,40.0,0.0,0.5,0,0,21.0,2.0,19.0
44,random,15.0,40.0,0.0,0.0,0,0,2.0,2.0,0.0
45,random,15.0,40.0,0.0,1.0,0,0,40.0,2.0,38.0
46,random,15.0,40.0,0.5,1.0,0,0,40.0,13.0,27.0
47,random,15.0,40.0,0.0,1.0,0,0,40.0,2.0,38.0
48,random,15.0,40.0,1.0,1.0,0,0,40.0,24.0,16.0
49,random,15.0,40.0,1.0,1.0,0,0,40.0,24.0,16.0
50,random,15.0,40.0,0.0,0.5,0,0,21.0,2.0,19.0
51,random,15.0,40.0,0.0,1.0,0,0,40.0,2.0,38.0
52,random,15.0,40.0,0.0,0.5,0,0,21.0,2.0,19.0
53,random,15.0,40.0,0.0,0.5,0,0,21.0,2.0,19.0
54,random,15.0,40.0,1.0,0.0,0,0,24.0,24.0,0.0
55,random,15.0,40.0,0.5,1.0,0,0,40.0,13.0,27.0
56,random,15.0,40.0,0.0,0.0,0,0,2.0,2.0,0.0
57,random,15.0,40.0,0.5,0.0,0,0,13.0,13.0,0.0
58,random,15.0,40.0,0.0,0.0,0,0,2.0,2.0,0.0
59,random,15.0,40.0,0.0,0.0,0,0,2.0,2.0,0.0
60,random,15.0,40.0,1.0,1.0,0,0,40.0,24.0,16.0
61,random,15.0,40.0,1.0,0.5,0,0,32.0,24.0,8.0
62,random,15.0,40.0,1.0,0.5,0,0,32.0,24.0,8.0
63,random,15.0,40.0,0.5,0.5,0,0,26.5,13.0,13.5
64,random,15.0,40.0,0.5,1.0,0,0,40.0,13.0,27.0
65,random,15.0,40.0,0.5,1.0,0,0,40.0,13.0,27.0
66,random,15.0,40.0,0.5,0.0,0,0,13.0,13.0,0.0
67,random,15.0,40.0,0.0,1.0,0,0,40.0,2.0,38.0
68,random,15.0,40.0,1.0,0.0,0,0,24.0,24.0,0.0
69,random,15.0,40.0,0.0,0.5,0,0,21.0,2.0,19.0
70,random,15.0,40.0,1.0,1.0,0,0,40.0,24.0,16.0
71,random,15.0,40.0,0.5,0.5,0,0,26.5,13.0,13.5
72,random,15.0,40.0,0.0,0.0,0,0,2.0,2.0,0.0
73,random,15.0,40.0,0.5,0.5,0,0,26.5,13.0,13.5
74,random,15.0,40.0,1.0,1.0,0,0,40.0,24.0,16.0
75,random,15.0,40.0,0.5,1.0,0,0,40.0,13.0,27.0
76,random,15.0,40.0,0.0,0.5,0,0,21.0,2.0,19.0
77,random,15.0,40.0,0.5,1.0,0,0,40.0,13.0,27.0
78,random,15.0,40.0,1.0,1.0,0,0,40.0,24.0,16.0
79,random,15.0,40.0,0.0,0.5,0,0,21.0,2.0,19.0
0,random,15.0,40.0,0.5,1.0,0,1,40.0,13.0,27.0
1,random,15.0,40.0,0.0,0.0,0,1,2.0,2.0,0.0
2,random,15.0,40.0,0.0,1.0,0,1,40.0,2.0,38.0
3,random,15.0,40.0,0.0,0.5,0,1,21.0,2.0,19.0
4,random,15.0,40.0,0.0,0.0,0,1,2.0,2.0,0.0
5,random,15.0,40.0,0.0,0.5,0,1,21.0,2.0,19.0
6,random,15.0,40.0,0.0,1.0,0,1,40.0,2.0,38.0
7,random,15.0,40.0,1.0,0.5,0,1,32.0,24.0,8.0
8,random,15.0,40.0,0.0,0.0,0,1,2.0,2.0,0.0
9,random,15.0,40.0,0.5,1.0,0,1,40.0,13.0,27.0
10,random,15.0,40.0,1.0,0.5,0,1,32.0,24.0,8.0
11,random,15.0,40.0,1.0,0.5,0,1,32.0,24.0,8.0
12,random,15.0,40.0,1.0,0.0,0,1,24.0,24.0,0.0
13,random,15.0,40.0,0.5,1.0,0,1,40.0,13.0,27.0
0,random,15.0,40.0,1.0,0.5,0,2,32.0,24.0,8.0
1,random,15.0,40.0,0.5,0.0,0,2,13.0,13.0,0.0
2,random,15.0,40.0,0.0,0.0,0,2,2.0,2.0,0.0
3,random,15.0,40.0,1.0,0.0,0,2,24.0,24.0,0.0
4,random,15.0,40.0,1.0,0.5,0,2,32.0,24.0,8.0
5,random,15.0,40.0,0.0,0.5,0,2,21.0,2.0,19.0
6,random,15.0,40.0,0.5,0.0,0,2,13.0,13.0,0.0
7,random,15.0,40.0,1.0,0.0,0,2,24.0,24.0,0.0
8,random,15.0,40.0,0.5,1.0,0,2,40.0,13.0,27.0
9,random,15.0,40.0,0.0,0.0,0,2,2.0,2.0,0.0
10,random,15.0,40.0,0.0,0.5,0,2,21.0,2.0,19.0
11,random,15.0,40.0,1.0,0.5,0,2,32.0,24.0,8.0
12,random,15.0,40.0,0.0,0.5,0,2,21.0,2.0,19.0
13,random,15.0,40.0,0.0,1.0,0,2,40.0,2.0,38.0
0,random,15.0,40.0,0.5,1.0,0,3,40.0,13.0,27.0
1,random,15.0,40.0,1.0,1.0,0,3,40.0,24.0,16.0
2,random,15.0,40.0,0.5,1.0,0,3,40.0,13.0,27.0
3,random,15.0,40.0,0.5,0.0,0,3,13.0,13.0,0.0
4,random,15.0,40.0,0.5,1.0,0,3,40.0,13.0,27.0
5,random,15.0,40.0,0.5,0.5,0,3,26.5,13.0,13.5
6,random,15.0,40.0,0.0,0.0,0,3,2.0,2.0,0.0
7,random,15.0,40.0,0.5,0.5,0,3,26.5,13.0,13.5
8,random,15.0,40.0,1.0,0.0,0,3,24.0,24.0,0.0
9,random,15.0,40.0,0.0,1.0,0,3,40.0,2.0,38.0
10,random,15.0,40.0,0.0,0.0,0,3,2.0,2.0,0.0
11,random,15.0,40.0,0.5,0.0,0,3,13.0,13.0,0.0
12,random,15.0,40.0,0.5,0.0,0,3,13.0,13.0,0.0
13,random,15.0,40.0,0.0,0.0,0,3,2.0,2.0,0.0
0,random,15.0,40.0,0.5,0.5,0,4,26.5,13.0,13.5
1,random,15.0,40.0,0.0,0.5,0,4,21.0,2.0,19.0
2,random,15.0,40.0,0.0,0.5,0,4,21.0,2.0,19.0
3,random,15.0,40.0,0.0,0.0,0,4,2.0,2.0,0.0
4,random,15.0,40.0,0.0,0.5,0,4,21.0,2.0,19.0
5,random,15.0,40.0,1.0,0.5,0,4,32.0,24.0,8.0
6,random,15.0,40.0,1.0,1.0,0,4,40.0,24.0,16.0
7,random,15.0,40.0,1.0,0.5,0,4,32.0,24.0,8.0
8,random,15.0,40.0,0.0,0.0,0,4,2.0,2.0,0.0
9,random,15.0,40.0,0.5,0.0,0,4,13.0,13.0,0.0
10,random,15.0,40.0,0.5,1.0,0,4,40.0,13.0,27.0
11,random,15.0,40.0,0.0,1.0,0,4,40.0,2.0,38.0
12,random,15.0,40.0,1.0,1.0,0,4,40.0,24.0,16.0
13,random,15.0,40.0,0.5,0.5,0,4,26.5,13.0,13.5
0,random,15.0,40.0,0.5,1.0,0,5,40.0,13.0,27.0
1,random,15.0,40.0,0.5,1.0,0,5,40.0,13.0,27.0
2,random,15.0,40.0,0.0,0.0,0,5,2.0,2.0,0.0
3,random,15.0,40.0,0.5,0.0,0,5,13.0,13.0,0.0
4,random,15.0,40.0,1.0,0.0,0,5,24.0,24.0,0.0
5,random,15.0,40.0,0.0,0.0,0,5,2.0,2.0,0.0
6,random,15.0,40.0,1.0,0.0,0,5,24.0,24.0,0.0
7,random,15.0,40.0,1.0,0.0,0,5,24.0,24.0,0.0
8,random,15.0,40.0,0.5,1.0,0,5,40.0,13.0,27.0
9,random,15.0,40.0,0.0,0.0,0,5,2.0,2.0,0.0
10,random,15.0,40.0,0.0,0.5,0,5,21.0,2.0,19.0
11,random,15.0,40.0,1.0,0.0,0,5,24.0,24.0,0.0
12,random,15.0,40.0,0.0,1.0,0,5,40.0,2.0,38.0
13,random,15.0,40.0,1.0,0.5,0,5,32.0,24.0,8.0
0,random,15.0,40.0,1.0,1.0,0,6,40.0,24.0,16.0
1,random,15.0,40.0,1.0,0.0,0,6,24.0,24.0,0.0
2,random,15.0,40.0,0.5,1.0,0,6,40.0,13.0,27.0
3,random,15.0,40.0,0.5,0.5,0,6,26.5,13.0,13.5
4,random,15.0,40.0,1.0,1.0,0,6,40.0,24.0,16.0
5,random,15.0,40.0,0.5,1.0,0,6,40.0,13.0,27.0
6,random,15.0,40.0,1.0,0.0,0,6,24.0,24.0,0.0
7,random,15.0,40.0,0.5,0.5,0,6,26.5,13.0,13.5
8,random,15.0,40.0,1.0,1.0,0,6,40.0,24.0,16.0
9,random,15.0,40.0,0.0,1.0,0,6,40.0,2.0,38.0
10,random,15.0,40.0,0.0,0.0,0,6,2.0,2.0,0.0
11,random,15.0,40.0,1.0,1.0,0,6,40.0,24.0,16.0
12,random,15.0,40.0,1.0,0.0,0,6,24.0,24.0,0.0
13,random,15.0,40.0,0.0,0.5,0,6,21.0,2.0,19.0
0,random,15.0,40.0,1.0,0.5,0,7,32.0,24.0,8.0
1,random,15.0,40.0,0.0,0.0,0,7,2.0,2.0,0.0
2,random,15.0,40.0,0.0,1.0,0,7,40.0,2.0,38.0
3,random,15.0,40.0,1.0,1.0,0,7,40.0,24.0,16.0
4,random,15.0,40.0,0.0,0.5,0,7,21.0,2.0,19.0
5,random,15.0,40.0,1.0,0.0,0,7,24.0,24.0,0.0
6,random,15.0,40.0,0.0,0.5,0,7,21.0,2.0,19.0
7,random,15.0,40.0,1.0,0.0,0,7,24.0,24.0,0.0
8,random,15.0,40.0,0.5,0.0,0,7,13.0,13.0,0.0
9,random,15.0,40.0,1.0,1.0,0,7,40.0,24.0,16.0
10,random,15.0,40.0,1.0,0.5,0,7,32.0,24.0,8.0
11,random,15.0,40.0,0.5,1.0,0,7,40.0,13.0,27.0
12,random,15.0,40.0,0.5,0.0,0,7,13.0,13.0,0.0
13,random,15.0,40.0,0.0,0.5,0,7,21.0,2.0,19.0
0,random,15.0,40.0,0.5,0.5,0,8,26.5,13.0,13.5
1,random,15.0,40.0,1.0,1.0,0,8,40.0,24.0,16.0
2,random,15.0,40.0,0.0,0.5,0,8,21.0,2.0,19.0
3,random,15.0,40.0,0.5,0.5,0,8,26.5,13.0,13.5
4,random,15.0,40.0,0.5,0.0,0,8,13.0,13.0,0.0
5,random,15.0,40.0,0.0,0.5,0,8,21.0,2.0,19.0
6,random,15.0,40.0,0.0,1.0,0,8,40.0,2.0,38.0
7,random,15.0,40.0,0.0,1.0,0,8,40.0,2.0,38.0
8,random,15.0,40.0,0.5,0.0,0,8,13.0,13.0,0.0
9,random,15.0,40.0,0.0,0.5,0,8,21.0,2.0,19.0
10,random,15.0,40.0,0.5,0.0,0,8,13.0,13.0,0.0
11,random,15.0,40.0,0.5,0.5,0,8,26.5,13.0,13.5
12,random,15.0,40.0,0.0,0.5,0,8,21.0,2.0,19.0
13,random,15.0,40.0,0.5,1.0,0,8,40.0,13.0,27.0
0,random,15.0,40.0,0.0,0.0,0,9,2.0,2.0,0.0
1,random,15.0,40.0,0.5,0.0,0,9,13.0,13.0,0.0
2,random,15.0,40.0,0.0,1.0,0,9,40.0,2.0,38.0
3,random,15.0,40.0,1.0,0.5,0,9,32.0,24.0,8.0
4,random,15.0,40.0,1.0,0.5,0,9,32.0,24.0,8.0
5,random,15.0,40.0,1.0,0.5,0,9,32.0,24.0,8.0
6,random,15.0,40.0,0.0,0.5,0,9,21.0,2.0,19.0
7,random,15.0,40.0,0.5,0.0,0,9,13.0,13.0,0.0
8,random,15.0,40.0,0.0,0.5,0,9,21.0,2.0,19.0
9,random,15.0,40.0,0.0,0.5,0,9,21.0,2.0,19.0
10,random,15.0,40.0,0.0,1.0,0,9,40.0,2.0,38.0
11,random,15.0,40.0,0.0,0.0,0,9,2.0,2.0,0.0
12,random,15.0,40.0,0.5,1.0,0,9,40.0,13.0,27.0
13,random,15.0,40.0,0.0,1.0,0,9,40.0,2.0,38.0
0,random,15.0,40.0,0.0,1.0,0,10,40.0,2.0,38.0
1,random,15.0,40.0,0.0,1.0,0,10,40.0,2.0,38.0
2,random,15.0,40.0,0.0,0.5,0,10,21.0,2.0,19.0
3,random,15.0,40.0,0.5,0.5,0,10,26.5,13.0,13.5
4,random,15.0,40.0,0.0,0.0,0,10,2.0,2.0,0.0
5,random,15.0,40.0,0.0,0.5,0,10,21.0,2.0,19.0
6,random,15.0,40.0,0.0,0.0,0,10,2.0,2.0,0.0
7,random,15.0,40.0,1.0,0.5,0,10,32.0,24.0,8.0
8,random,15.0,40.0,1.0,0.5,0,10,32.0,24.0,8.0
9,random,15.0,40.0,0.5,0.5,0,10,26.5,13.0,13.5
10,random,15.0,40.0,0.5,0.0,0,10,13.0,13.0,0.0
11,random,15.0,40.0,1.0,0.5,0,10,32.0,24.0,8.0
12,random,15.0,40.0,0.0,0.0,0,10,2.0,2.0,0.0
13,random,15.0,40.0,0.0,1.0,0,10,40.0,2.0,38.0
0,random,15.0,40.0,0.5,0.5,0,11,26.5,13.0,13.5
1,random,15.0,40.0,0.5,0.5,0,11,26.5,13.0,13.5
2,random,15.0,40.0,0.5,0.0,0,11,13.0,13.0,0.0
3,random,15.0,40.0,1.0,0.0,0,11,24.0,24.0,0.0
4,random,15.0,40.0,0.5,1.0,0,11,40.0,13.0,27.0
5,random,15.0,40.0,1.0,0.0,0,11,24.0,24.0,0.0
6,random,15.0,40.0,0.5,0.5,0,11,26.5,13.0,13.5
7,random,15.0,40.0,1.0,0.5,0,11,32.0,24.0,8.0
8,random,15.0,40.0,0.0,0.5,0,11,21.0,2.0,19.0
9,random,15.0,40.0,0.5,0.5,0,11,26.5,13.0,13.5
10,random,15.0,40.0,1.0,0.0,0,11,24.0,24.0,0.0
11,random,15.0,40.0,1.0,0.0,0,11,24.0,24.0,0.0
12,random,15.0,40.0,0.0,0.0,0,11,2.0,2.0,0.0
13,random,15.0,40.0,0.0,1.0,0,11,40.0,2.0,38.0
0,random,15.0,40.0,0.5,0.5,0,12,26.5,13.0,13.5
1,random,15.0,40.0,1.0,1.0,0,12,40.0,24.0,16.0
2,random,15.0,40.0,0.5,1.0,0,12,40.0,13.0,27.0
3,random,15.0,40.0,0.0,0.0,0,12,2.0,2.0,0.0
4,random,15.0,40.0,1.0,0.0,0,12,24.0,24.0,0.0
5,random,15.0,40.0,0.5,0.0,0,12,13.0,13.0,0.0
6,random,15.0,40.0,0.0,0.0,0,12,2.0,2.0,0.0
7,random,15.0,40.0,0.0,0.5,0,12,21.0,2.0,19.0
8,random,15.0,40.0,0.5,0.5,0,12,26.5,13.0,13.5
9,random,15.0,40.0,0.5,0.0,0,12,13.0,13.0,0.0
10,random,15.0,40.0,0.0,0.5,0,12,21.0,2.0,19.0
11,random,15.0,40.0,0.0,0.0,0,12,2.0,2.0,0.0
12,random,15.0,40.0,0.5,0.5,0,12,26.5,13.0,13.5
13,random,15.0,40.0,1.0,1.0,0,12,40.0,24.0,16.0
0,random,15.0,40.0,0.5,0.0,0,13,13.0,13.0,0.0
1,random,15.0,40.0,1.0,0.0,0,13,24.0,24.0,0.0
2,random,15.0,40.0,0.0,0.5,0,13,21.0,2.0,19.0
3,random,15.0,40.0,1.0,0.0,0,13,24.0,24.0,0.0
4,random,15.0,40.0,0.0,0.5,0,13,21.0,2.0,19.0
5,random,15.0,40.0,0.5,0.0,0,13,13.0,13.0,0.0
6,random,15.0,40.0,1.0,0.0,0,13,24.0,24.0,0.0
7,random,15.0,40.0,0.0,0.5,0,13,21.0,2.0,19.0
8,random,15.0,40.0,0.5,0.5,0,13,26.5,13.0,13.5
9,random,15.0,40.0,0.0,1.0,0,13,40.0,2.0,38.0
10,random,15.0,40.0,0.5,1.0,0,13,40.0,13.0,27.0
11,random,15.0,40.0,1.0,0.5,0,13,32.0,24.0,8.0
12,random,15.0,40.0,0.0,0.0,0,13,2.0,2.0,0.0
13,random,15.0,40.0,0.0,0.5,0,13,21.0,2.0,19.0
0,random,15.0,40.0,1.0,0.5,0,14,32.0,24.0,8.0
1,random,15.0,40.0,1.0,0.5,0,14,32.0,24.0,8.0
2,random,15.0,40.0,0.0,1.0,0,14,40.0,2.0,38.0
3,random,15.0,40.0,0.5,0.0,0,14,13.0,13.0,0.0
4,random,15.0,40.0,1.0,1.0,0,14,40.0,24.0,16.0
5,random,15.0,40.0,0.0,0.5,0,14,21.0,2.0,19.0
6,random,15.0,40.0,1.0,0.0,0,14,24.0,24.0,0.0
7,random,15.0,40.0,1.0,1.0,0,14,40.0,24.0,16.0
8,random,15.0,40.0,0.0,0.5,0,14,21.0,2.0,19.0
9,random,15.0,40.0,1.0,0.0,0,14,24.0,24.0,0.0
10,random,15.0,40.0,1.0,0.0,0,14,24.0,24.0,0.0
11,random,15.0,40.0,0.0,0.0,0,14,2.0,2.0,0.0
12,random,15.0,40.0,1.0,1.0,0,14,40.0,24.0,16.0
13,random,15.0,40.0,0.5,0.0,0,14,13.0,13.0,0.0
0,random,15.0,40.0,0.0,0.0,0,15,2.0,2.0,0.0
1,random,15.0,40.0,1.0,0.5,0,15,32.0,24.0,8.0
2,random,15.0,40.0,1.0,0.5,0,15,32.0,24.0,8.0
3,random,15.0,40.0,1.0,0.0,0,15,24.0,24.0,0.0
4,random,15.0,40.0,1.0,0.0,0,15,24.0,24.0,0.0
5,random,15.0,40.0,1.0,1.0,0,15,40.0,24.0,16.0
6,random,15.0,40.0,0.0,1.0,0,15,40.0,2.0,38.0
7,random,15.0,40.0,0.0,1.0,0,15,40.0,2.0,38.0
8,random,15.0,40.0,0.5,0.0,0,15,13.0,13.0,0.0
9,random,15.0,40.0,0.5,0.0,0,15,13.0,13.0,0.0
10,random,15.0,40.0,0.5,1.0,0,15,40.0,13.0,27.0
11,random,15.0,40.0,1.0,1.0,0,15,40.0,24.0,16.0
12,random,15.0,40.0,1.0,0.0,0,15,24.0,24.0,0.0
13,random,15.0,40.0,0.5,0.0,0,15,13.0,13.0,0.0
0,random,15.0,40.0,0.5,0.5,0,16,26.5,13.0,13.5
1,random,15.0,40.0,0.0,0.0,0,16,2.0,2.0,0.0
2,random,15.0,40.0,1.0,0.0,0,16,24.0,24.0,0.0
3,random,15.0,40.0,0.0,0.0,0,16,2.0,2.0,0.0
4,random,15.0,40.0,1.0,0.5,0,16,32.0,24.0,8.0
5,random,15.0,40.0,0.5,1.0,0,16,40.0,13.0,27.0
6,random,15.0,40.0,1.0,0.5,0,16,32.0,24.0,8.0
7,random,15.0,40.0,0.5,1.0,0,16,40.0,13.0,27.0
8,random,15.0,40.0,1.0,0.0,0,16,24.0,24.0,0.0
9,random,15.0,40.0,1.0,0.5,0,16,32.0,24.0,8.0
10,random,15.0,40.0,0.5,0.5,0,16,26.5,13.0,13.5
11,random,15.0,40.0,1.0,1.0,0,16,40.0,24.0,16.0
12,random,15.0,40.0,0.0,0.5,0,16,21.0,2.0,19.0
13,random,15.0,40.0,0.5,1.0,0,16,40.0,13.0,27.0
0,random,15.0,40.0,1.0,1.0,0,17,40.0,24.0,16.0
1,random,15.0,40.0,0.0,0.5,0,17,21.0,2.0,19.0
2,random,15.0,40.0,0.5,0.0,0,17,13.0,13.0,0.0
3,random,15.0,40.0,0.5,0.5,0,17,26.5,13.0,13.5
4,random,15.0,40.0,0.5,0.0,0,17,13.0,13.0,0.0
5,random,15.0,40.0,1.0,0.0,0,17,24.0,24.0,0.0
6,random,15.0,40.0,1.0,0.5,0,17,32.0,24.0,8.0
7,random,15.0,40.0,1.0,1.0,0,17,40.0,24.0,16.0
8,random,15.0,40.0,0.0,1.0,0,17,40.0,2.0,38.0
9,random,15.0,40.0,1.0,0.0,0,17,24.0,24.0,0.0
10,random,15.0,40.0,0.0,1.0,0,17,40.0,2.0,38.0
11,random,15.0,40.0,1.0,1.0,0,17,40.0,24.0,16.0
12,random,15.0,40.0,0.0,0.5,0,17,21.0,2.0,19.0
13,random,15.0,40.0,1.0,1.0,0,17,40.0,24.0,16.0
0,random,15.0,40.0,0.5,0.5,0,18,26.5,13.0,13.5
1,random,15.0,40.0,0.0,0.0,0,18,2.0,2.0,0.0
2,random,15.0,40.0,0.5,0.5,0,18,26.5,13.0,13.5
3,random,15.0,40.0,1.0,0.0,0,18,24.0,24.0,0.0
4,random,15.0,40.0,0.5,0.5,0,18,26.5,13.0,13.5
5,random,15.0,40.0,1.0,0.5,0,18,32.0,24.0,8.0
6,random,15.0,40.0,0.5,0.0,0,18,13.0,13.0,0.0
7,random,15.0,40.0,1.0,0.5,0,18,32.0,24.0,8.0
8,random,15.0,40.0,0.0,1.0,0,18,40.0,2.0,38.0
9,random,15.0,40.0,0.0,1.0,0,18,40.0,2.0,38.0
10,random,15.0,40.0,1.0,0.5,0,18,32.0,24.0,8.0
11,random,15.0,40.0,0.0,0.0,0,18,2.0,2.0,0.0
12,random,15.0,40.0,0.5,0.5,0,18,26.5,13.0,13.5
13,random,15.0,40.0,0.0,1.0,0,18,40.0,2.0,38.0
0,random,15.0,40.0,0.5,0.0,0,19,13.0,13.0,0.0
1,random,15.0,40.0,0.0,0.0,0,19,2.0,2.0,0.0
2,random,15.0,40.0,0.5,0.0,0,19,13.0,13.0,0.0
3,random,15.0,40.0,1.0,1.0,0,19,40.0,24.0,16.0
4,random,15.0,40.0,0.5,0.0,0,19,13.0,13.0,0.0
5,random,15.0,40.0,0.0,0.0,0,19,2.0,2.0,0.0
6,random,15.0,40.0,1.0,1.0,0,19,40.0,24.0,16.0
7,random,15.0,40.0,0.0,1.0,0,19,40.0,2.0,38.0
8,random,15.0,40.0,1.0,0.0,0,19,24.0,24.0,0.0
9,random,15.0,40.0,0.5,0.5,0,19,26.5,13.0,13.5
10,random,15.0,40.0,0.0,1.0,0,19,40.0,2.0,38.0
11,random,15.0,40.0,0.5,0.5,0,19,26.5,13.0,13.5
12,random,15.0,40.0,0.0,0.5,0,19,21.0,2.0,19.0
13,random,15.0,40.0,0.5,0.5,0,19,26.5,13.0,13.5
0,random,15.0,40.0,0.0,0.0,0,20,2.0,2.0,0.0
1,random,15.0,40.0,0.5,0.5,0,20,26.5,13.0,13.5
2,random,15.0,40.0,0.0,0.0,0,20,2.0,2.0,0.0
3,random,15.0,40.0,0.5,0.0,0,20,13.0,13.0,0.0
4,random,15.0,40.0,0.5,0.0,0,20,13.0,13.0,0.0
5,random,15.0,40.0,0.0,1.0,0,20,40.0,2.0,38.0
6,random,15.0,40.0,0.0,0.0,0,20,2.0,2.0,0.0
7,random,15.0,40.0,1.0,0.0,0,20,24.0,24.0,0.0
8,random,15.0,40.0,1.0,1.0,0,20,40.0,24.0,16.0
9,random,15.0,40.0,0.0,0.0,0,20,2.0,2.0,0.0
10,random,15.0,40.0,0.0,1.0,0,20,40.0,2.0,38.0
11,random,15.0,40.0,0.0,0.5,0,20,21.0,2.0,19.0
12,random,15.0,40.0,0.0,1.0,0,20,40.0,2.0,38.0
13,random,15.0,40.0,0.0,0.5,0,20,21.0,2.0,19.0
0,random,15.0,40.0,1.0,1.0,0,21,40.0,24.0,16.0
1,random,15.0,40.0,0.0,0.5,0,21,21.0,2.0,19.0
2,random,15.0,40.0,0.5,0.0,0,21,13.0,13.0,0.0
3,random,15.0,40.0,0.0,0.0,0,21,2.0,2.0,0.0
4,random,15.0,40.0,0.0,0.5,0,21,21.0,2.0,19.0
5,random,15.0,40.0,0.5,1.0,0,21,40.0,13.0,27.0
6,random,15.0,40.0,1.0,0.5,0,21,32.0,24.0,8.0
7,random,15.0,40.0,1.0,0.5,0,21,32.0,24.0,8.0
8,random,15.0,40.0,0.5,1.0,0,21,40.0,13.0,27.0
9,random,15.0,40.0,0.5,0.5,0,21,26.5,13.0,13.5
10,random,15.0,40.0,0.0,0.5,0,21,21.0,2.0,19.0
11,random,15.0,40.0,0.0,0.0,0,21,2.0,2.0,0.0
12,random,15.0,40.0,0.5,0.0,0,21,13.0,13.0,0.0
13,random,15.0,40.0,0.5,0.5,0,21,26.5,13.0,13.5
0,random,15.0,40.0,0.5,1.0,0,22,40.0,13.0,27.0
1,random,15.0,40.0,1.0,0.0,0,22,24.0,24.0,0.0
2,random,15.0,40.0,1.0,1.0,0,22,40.0,24.0,16.0
3,random,15.0,40.0,0.5,0.0,0,22,13.0,13.0,0.0
4,random,15.0,40.0,0.0,0.0,0,22,2.0,2.0,0.0
5,random,15.0,40.0,0.5,0.0,0,22,13.0,13.0,0.0
6,random,15.0,40.0,0.0,0.0,0,22,2.0,2.0,0.0
7,random,15.0,40.0,1.0,0.5,0,22,32.0,24.0,8.0
8,random,15.0,40.0,0.0,1.0,0,22,40.0,2.0,38.0
9,random,15.0,40.0,0.0,0.5,0,22,21.0,2.0,19.0
10,random,15.0,40.0,1.0,0.5,0,22,32.0,24.0,8.0
11,random,15.0,40.0,0.5,1.0,0,22,40.0,13.0,27.0
