batch_index,method,pred0,prey0,psi0_unit,psi1_unit,replicate,round,t_end,t_span,t_start
85,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
86,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
87,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
88,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
89,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
90,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
91,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
92,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
93,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
94,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
95,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
96,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
97,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
98,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
99,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
100,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
101,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
102,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
103,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
104,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
105,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
106,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
107,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
108,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
109,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
110,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
111,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
112,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
113,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
114,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
115,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
116,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
117,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
118,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
119,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
120,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
121,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
122,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
123,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
124,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
125,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
126,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
127,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
128,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
129,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
130,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
131,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
132,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
133,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
134,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
135,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
136,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
137,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
138,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
139,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
140,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
141,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
142,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
143,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
144,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
145,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
146,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
147,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
148,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
149,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
150,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
151,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
152,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
153,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
154,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
155,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
156,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
157,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
158,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
159,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
160,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
161,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
162,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
163,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
164,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
165,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
166,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
167,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
168,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
169,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
170,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
171,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
172,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
173,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
174,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
175,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
176,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
177,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
178,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
179,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
180,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
181,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
182,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
183,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
184,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
185,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
186,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
187,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
188,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
189,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
190,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
191,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
192,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
193,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
194,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
195,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
196,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
197,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
198,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
199,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
200,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
201,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
202,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
203,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
204,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
205,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
206,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
207,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
208,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
209,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
210,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
211,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
212,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
213,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
214,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
215,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
216,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
217,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
218,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
219,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
220,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
221,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
222,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
223,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
224,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
225,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
226,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
227,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
228,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
229,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
230,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
231,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
232,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
233,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
234,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
235,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
236,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
237,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
238,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
239,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
240,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
241,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
242,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
243,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
244,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
245,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
246,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
247,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
248,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
249,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
250,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
251,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
252,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
253,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
254,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
255,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
256,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
257,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
258,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
259,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
260,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
261,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
262,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
263,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
264,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
265,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
266,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
267,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
268,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
269,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
270,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
271,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
272,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
273,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
274,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
275,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
276,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
277,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
278,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
279,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
280,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
281,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
282,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
283,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
284,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
285,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
286,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
287,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
288,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
289,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
290,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
291,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
292,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
293,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
294,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
295,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
296,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
297,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
298,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
299,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
300,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
301,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
302,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
303,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
304,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
305,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
306,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
307,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
308,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
309,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
310,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
311,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
312,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
313,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
314,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
315,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
316,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
317,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
318,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
319,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
320,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
321,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
322,structured_medium_mid,15.0,40.0,0.5,0.5,0,30,26.5,13.0,13.5
