batch_index,method,pred0,prey0,psi0_unit,psi1_unit,replicate,round,t_end,t_span,t_start
54,random,15.0,40.0,0.15216779386758872,0.21309097005958155,0,0,12.73178550559549,5.347691465086951,7.384094040508538
55,random,15.0,40.0,0.1616262367256196,0.16607189787140364,0,0,11.275994657742569,5.555777207963631,5.7202174497789375
56,random,15.0,40.0,0.8287416871928557,0.5235133168678838,0,0,30.580962350464013,20.232317118242825,10.348645232221187
57,random,15.0,40.0,0.9829962429026249,0.40963563325105945,0,0,30.333325061611767,23.625917343857747,6.7074077177540214
58,random,15.0,40.0,0.3421196398490729,0.24078382656918618,0,0,16.864126213707383,9.526632076679604,7.337494137027779
59,random,15.0,40.0,0.5352922051196042,0.34944631883746924,0,0,22.940159035663505,13.776428512631291,9.163730523032212
60,random,15.0,40.0,0.5128273032798228,0.1323037409864466,0,0,16.81706547415502,13.282200672156103,3.534864801998916
61,random,15.0,40.0,0.7933226314107317,0.4630479497893213,0,0,28.967298787113712,19.453097891036098,9.514200896077616
62,random,15.0,40.0,0.43619365585902004,0.16069673720881417,0,0,16.160648702503345,11.596260428898441,4.564388273604903
63,random,15.0,40.0,0.05011616588505874,0.14568905588643188,0,0,8.47810948152198,3.1025556494712925,5.375553832050687
64,random,15.0,40.0,0.1812270924894397,0.23285414013933603,0,0,13.907064826647673,5.986996034767673,7.920068791880001
65,random,15.0,40.0,0.7451036567649162,0.4037522453979775,0,0,27.116445735543564,18.392280448828156,8.72416528671541
66,random,15.0,40.0,0.4866000008605912,0.10481317641586119,0,0,15.566054704584225,12.705200018933006,2.8608546856512196
67,random,15.0,40.0,0.7521422533499514,0.9465815903902058,0,0,38.85402178026201,18.547129573698932,20.306892206563077
68,random,15.0,40.0,0.07935735438275915,0.7336797546127571,0,0,30.344789017319748,3.7458617964207015,26.598927220899046
69,random,15.0,40.0,0.6973551685178798,0.22453378289293124,0,0,22.42934198916509,17.341813707393356,5.087528281771731
70,random,15.0,40.0,0.4399475235278212,0.4417874961984022,0,0,24.190777445834385,11.678845517612066,12.51193192822232
71,random,15.0,40.0,0.7212088643473207,0.010588275791882484,0,0,18.100949611828874,17.866595015641053,0.23435459618781895
72,random,15.0,40.0,0.48441146115089706,0.8057343596623593,0,0,34.688204726291815,12.657052145319735,22.031152580972083
73,random,15.0,40.0,0.5143296001845957,0.6310280488668832,0,0,30.154076171265338,13.315251204061106,16.838824967204232
74,random,15.0,40.0,0.10067954314243399,0.5999231348310373,0,0,25.68322935573492,4.214949949133548,21.468279406601372
75,random,15.0,40.0,0.2681140021774451,0.10331221534520185,0,0,11.21498429736102,7.898508047903792,3.316476249457228
76,random,15.0,40.0,0.5128264713564165,0.1302081500013652,0,0,16.761059975538004,13.282182369841163,3.478877605696842
77,random,15.0,40.0,0.48085731854065583,0.7903139981741137,0,0,34.250170999233475,12.578861007894428,21.671309991339044
78,random,15.0,40.0,0.36003959180965905,0.0030738503392993,0,0,10.013329760634075,9.920871019812498,0.09245874082157676
79,random,15.0,40.0,0.1268714247794036,0.4227637998636965,0,0,19.676189536022388,4.791171345146879,14.885018190875508
0,random,15.0,40.0,0.029519116888919172,0.15343352179902225,0,1,8.380251514496463,2.649420571556222,5.730830942940241
1,random,15.0,40.0,0.21185455960532762,0.8560735052983801,0,1,35.201605852650545,6.660800311317208,28.540805541333338
2,random,15.0,40.0,0.5628581405723705,0.813029060112529,0,1,35.210342826730965,14.382879092592152,20.827463734138817
3,random,15.0,40.0,0.6571965982926858,0.28790529549995914,0,1,23.236098013111015,16.45832516243909,6.777772850671926
4,random,15.0,40.0,0.41017866629449773,0.8128644477320773,0,1,34.577547261220836,11.02393065847895,23.553616602741887
0,random,15.0,40.0,0.8733429936842573,0.11653431683477355,0,2,23.402812459883577,21.21354586105366,2.189266598829916
1,random,15.0,40.0,0.3436694916953109,0.7632235609886078,0,2,32.79269776325746,9.560728817296841,23.231968945960617
2,random,15.0,40.0,0.8149789877501818,0.1523166365833436,0,2,22.986603038066534,19.929537730504002,3.0570653075625316
3,random,15.0,40.0,0.19388508324692622,0.26477490875605414,0,2,15.197528449193406,6.265471831432377,8.93205661776103
4,random,15.0,40.0,0.10574429670239804,0.3262282861460628,0,2,15.964120225978373,4.3263745274527565,11.637745698525617
0,random,15.0,40.0,0.8972882704551387,0.04833722933387996,0,3,22.622963228733497,21.74034195001305,0.8826212787204466
1,random,15.0,40.0,0.23346746006159635,0.6310896216076509,0,3,27.876234139830466,7.13628412135512,20.739950018475348
2,random,15.0,40.0,0.3953417109384647,0.827487758197972,0,3,34.9449630778235,10.697517640646224,24.247445437177277
3,random,15.0,40.0,0.1940325913038694,0.14995974959084768,0,3,11.327051759440725,6.268717008685127,5.058334750755598
4,random,15.0,40.0,0.2532198119440061,0.14153378774794156,0,3,12.160658296610269,7.570835862768135,4.589822433842134
0,random,15.0,40.0,0.2043097397372955,0.5311904419518293,0,4,24.292448687575437,6.4948142742205,17.797634413354935
1,random,15.0,40.0,0.37653521298931736,0.8691246029884324,0,4,36.1108772143143,10.283774685764982,25.827102528549315
2,random,15.0,40.0,0.39272656870105593,0.761492744853573,0,4,32.997423294762974,10.639984511423231,22.35743878333974
3,random,15.0,40.0,0.12491182431114922,0.37878219476050023,0,4,18.10086728653376,4.748060134845283,13.352807151688477
4,random,15.0,40.0,0.6601052787131484,0.3878519123100621,0,4,25.62818071662468,16.522316131689266,9.105864584935414
0,random,15.0,40.0,0.305375890061537,0.2456383447140883,0,5,16.402262061182405,8.718269581353812,7.683992479828594
1,random,15.0,40.0,0.9636808862932089,0.3567658080009146,0,5,29.1942956213098,23.200979498450597,5.993316122859203
2,random,15.0,40.0,0.5380915947096578,0.2950102313558872,0,5,21.556068306525187,13.838015083612472,7.718053222912716
3,random,15.0,40.0,0.6266295412507547,0.7289045822196065,0,5,33.43565486448106,15.785849907516603,17.649804956964456
4,random,15.0,40.0,0.9136221857216545,0.10447925360616284,0,5,23.96989931398154,22.0996880858764,1.8702112281051375
0,random,15.0,40.0,0.5968266700589427,0.594903791392962,0,6,29.925332940134265,15.13018674129674,14.795146198837525
1,random,15.0,40.0,0.6342407943291907,0.9094481069923708,0,6,37.82252556579184,15.953297475242195,21.869228090549647
2,random,15.0,40.0,0.41451169410561983,0.5916079240016375,0,6,28.205333520252857,11.119257270323637,17.08607624992922
3,random,15.0,40.0,0.4459923867928701,0.15432726802525298,0,6,16.162035388899035,11.811832509443143,4.350202879455891
4,random,15.0,40.0,0.1379591219130667,0.11433317887304328,0,6,9.03274877008031,5.035100682087467,3.9976480879928427
0,random,15.0,40.0,0.8307989597016412,0.6735769575229721,0,7,33.56214671634925,20.277577113436106,13.284569602913141
1,random,15.0,40.0,0.8731596328520984,0.7814919135582734,0,7,35.89412640693318,21.209511922746167,14.68461448418702
2,random,15.0,40.0,0.03429850418284308,0.9194926695040421,0,7,37.00146962341243,2.7545670920225476,34.246902531389885
3,random,15.0,40.0,0.8283528815280576,0.4534093503284894,0,7,29.190493985259753,20.22376339361727,8.966730591642484
4,random,15.0,40.0,0.6261308372400662,0.5103408385797138,0,7,28.13794728148088,15.774878419281457,12.363068862199423
0,random,15.0,40.0,0.4586314246098897,0.6433819436869032,0,8,30.046751298689,12.089891341417573,17.956859957271426
1,random,15.0,40.0,0.9998710643980524,0.33632159422655017,0,8,29.379262928580346,23.997163416757154,5.382099511823193
2,random,15.0,40.0,0.9880855751063946,0.1953392782779534,0,8,26.91451291830384,23.73788265234068,3.176630265963157
3,random,15.0,40.0,0.7396541036028591,0.8225169090668051,0,8,36.14371666817345,18.2723902792629,17.871326388910546
4,random,15.0,40.0,0.0588558164581926,0.1053558278444301,0,8,7.161931748307502,3.2948279620802374,3.8671037862272644
0,random,15.0,40.0,0.2030356266743718,0.04813096753406154,0,9,8.080769927704633,6.46678378683618,1.613986140868454
1,random,15.0,40.0,0.9457590945661463,0.7040099557238544,0,9,34.91095439556089,22.80670008045522,12.10425431510567
2,random,15.0,40.0,0.1493559817118586,0.4339138621049896,0,9,20.34879047888285,5.28583159766089,15.062958881221961
3,random,15.0,40.0,0.043764004587339644,0.8337256989888779,0,9,33.84166680556593,2.962808100921472,30.878858704644454
4,random,15.0,40.0,0.3211180484255943,0.23893594123983364,0,9,16.45617668318406,9.064597065363074,7.391579617820986
0,random,15.0,40.0,0.19958360375575435,0.6157501238323682,0,10,27.085684156251233,6.390839282626596,20.69484487362464
1,random,15.0,40.0,0.942002317961559,0.1912051747871173,0,10,26.027301844239144,22.724050995154297,3.3032508490848476
2,random,15.0,40.0,0.8234252938131696,0.9061384720389465,0,10,38.1335969747398,20.115356463889732,18.01824051085007
3,random,15.0,40.0,0.870972009876329,0.37359388867542953,0,10,28.19937594480821,21.161384217279238,7.03799172752897
4,random,15.0,40.0,0.9853853199943969,0.44936362246206774,0,10,31.012775721335537,23.678477039876732,7.334298681458803
0,random,15.0,40.0,0.03556269842780624,0.10292453244336353,0,11,6.612985567881212,2.782379365411737,3.830606202469476
1,random,15.0,40.0,0.44170150363478367,0.986599439531689,0,11,39.62099775178903,11.717433079965241,27.903564671823784
2,random,15.0,40.0,0.39288171432325836,0.10212864436308278,0,11,13.641547709573507,10.643397715111684,2.9981499944618224
3,random,15.0,40.0,0.6387468537538823,0.7446381706082433,0,11,33.8847049151553,16.05243078258541,17.832274132569882
4,random,15.0,40.0,0.6363264730039374,0.8051536479177132,0,11,35.32352824483361,15.999182406086623,19.324345838746986
0,random,15.0,40.0,0.512251840660406,0.832831599184067,0,12,35.53151183139534,13.26954049452893,22.261971336866413
1,random,15.0,40.0,0.5612462934896829,0.8374438528392273,0,12,35.830015179605475,14.347418456773024,21.48259672283245
2,random,15.0,40.0,0.47613639535052754,0.3173071549029084,0,12,21.208879915025275,12.475000697711605,8.73387921731367
3,random,15.0,40.0,0.006914654535972731,0.7811340401878225,0,12,31.71638794217653,2.1521223997914003,29.56426554238513
4,random,15.0,40.0,0.11855744308909799,0.6710590085465994,0,12,28.35820718799675,4.608263747960156,23.749943440036596
0,random,15.0,40.0,0.9614824483788135,0.616957236721278,0,13,33.54673066057083,23.152613864333897,10.39411679623693
1,random,15.0,40.0,0.4590238977462532,0.6709417224592454,0,13,30.81878894258469,12.09852575041757,18.720263192167117
2,random,15.0,40.0,0.35438971854480095,0.6282558775615533,0,13,28.772053835615218,9.79657380798562,18.975480027629597
3,random,15.0,40.0,0.31177261283553703,0.548451828952947,0,13,25.938337268597834,8.858997482381815,17.079339786216018
4,random,15.0,40.0,0.9051111371332652,0.9382407920427084,0,13,38.88292693036175,21.912445016931834,16.970481913429914
0,random,15.0,40.0,0.8046467465486543,0.5588461242887643,0,14,31.045559400977297,19.702228424070395,11.343330976906904
1,random,15.0,40.0,0.9816103663834878,0.3884486863116644,0,14,29.967762479865275,23.59542806043673,6.372334419428545
2,random,15.0,40.0,0.9442011568546842,0.6945820071436621,0,14,34.73838875940134,22.772425450803052,11.965963308598287
3,random,15.0,40.0,0.13719183137174362,0.12590218200793946,0,14,9.422502686165966,5.01822029017836,4.404282395987607
4,random,15.0,40.0,0.8426637169789543,0.25834441694188126,0,14,25.56634535122634,20.538601773536993,5.027743577689348
0,random,15.0,40.0,0.7654959324467818,0.12354115276845667,0,15,21.454928820481673,18.8409105138292,2.614018306652472
1,random,15.0,40.0,0.5692151910811941,0.3407939371395676,0,15,23.20523192202919,14.522734203786271,8.682497718242917
2,random,15.0,40.0,0.4185818597560771,0.874357210282396,0,15,36.382593427599645,11.208800914633695,25.173792512965953
3,random,15.0,40.0,0.7184321929196731,0.06081350471773628,0,15,19.155233073329914,17.805508244232808,1.3497248290971071
4,random,15.0,40.0,0.298462213422393,0.9551445101108522,0,15,38.590020097734524,8.566168695292646,30.023851402441878
0,random,15.0,40.0,0.3880635216223832,0.2601994789528519,0,16,18.203551301112242,10.537397475692432,7.6661538254198085
1,random,15.0,40.0,0.5012615171748565,0.29897944299813395,0,16,21.091900649346492,13.027753377846842,8.064147271499651
2,random,15.0,40.0,0.7446800378533622,0.5907207085394853,0,16,31.152593526163535,18.382960832773968,12.769632693389568
3,random,15.0,40.0,0.83704903621857,0.170546249516503,0,16,23.75521365508908,20.41507879680854,3.340134858280541
4,random,15.0,40.0,0.552129216298995,0.9704903860724731,0,16,39.23708331099799,14.14684275857789,25.090240552420095
0,random,15.0,40.0,0.6921681162995945,0.4422187516149738,0,17,27.2980372734108,17.22769855859108,10.070338714819721
1,random,15.0,40.0,0.18041855602397772,0.966069811959052,0,17,38.84532883614732,5.96920823252751,32.8761206036198
2,random,15.0,40.0,0.09722438361021513,0.47159587677444137,0,17,21.050866151338194,4.138936439424732,16.911929711913462
3,random,15.0,40.0,0.20335962002387953,0.7442020535850761,0,17,31.424095446321097,6.473911640525349,24.95018380579575
4,random,15.0,40.0,0.6617782513560414,0.7240083122792363,0,17,33.53051238936128,16.55912152983291,16.971390859528363
0,random,15.0,40.0,0.48964784115519155,0.4515445258419306,0,18,25.066792837600765,12.772252505414214,12.294540332186552
1,random,15.0,40.0,0.5860637073836374,0.6472433197879147,0,18,31.143479683748417,14.893401562440024,16.25007812130839
2,random,15.0,40.0,0.9267670639672452,0.8840503418759293,0,18,37.95799612429363,22.388875407279393,15.56912071701424
3,random,15.0,40.0,0.7286293248003327,0.35407244334811927,0,18,25.808871555638678,18.029845145607318,7.779026410031361
4,random,15.0,40.0,0.3687267853405335,0.15966222184601364,0,18,14.883975476004887,10.111989277491737,4.771986198513149
0,random,15.0,40.0,0.8249477029499197,0.41511204181076233,0,19,28.389301095817135,20.148849464898234,8.240451630918901
1,random,15.0,40.0,0.9995938423923615,0.6117556159141031,0,19,33.78462070960082,23.991064532631952,9.79355617696887
2,random,15.0,40.0,0.6797447514183517,0.9193359260060746,0,19,38.14104676858946,16.954384531203736,21.18666223738573
3,random,15.0,40.0,0.5630368709479125,0.9165624763097926,0,19,37.862898949452,14.386811160854077,23.47608778859793
4,random,15.0,40.0,0.4829726406965641,0.7667400952572466,0,19,33.61460296734458,12.62539809532441,20.989204872020167
0,random,15.0,40.0,0.3641583400673719,0.011433770122097453,0,20,10.354365285657638,10.011483481482182,0.342881804175455
1,random,15.0,40.0,0.27324400080173306,0.9064278698356669,0,20,37.00675556436749,8.011368017638127,28.99538754672936
2,random,15.0,40.0,0.6929553250777297,0.9232582616317272,0,20,38.253743059681995,17.24501715171005,21.008725907971947
3,random,15.0,40.0,0.3634425004911713,0.8418402476240614,0,20,35.254532879086995,9.99573501080577,25.258797868281228
4,random,15.0,40.0,0.5106956796116793,0.11720024695703368,0,20,16.372133820875888,13.235304951456945,3.1368288694189426
0,fixed_dumb,15.0,40.0,0.5576787837859144,0.4483557556166681,0,0,25.805605121817706,14.268933243290117,11.536671878527589
1,fixed_dumb,15.0,40.0,0.1659015448622302,0.7218170103657373,0,0,30.444368124061814,5.649833986969064,24.79453413709275
2,fixed_dumb,15.0,40.0,0.5770660537732336,0.7761504762767654,0,0,34.33558924698475,14.69545318301114,19.64013606397361
3,fixed_dumb,15.0,40.0,0.09198545735018393,0.6071104541765964,0,0,25.86527999904544,4.023680061704047,21.841599937341396
4,fixed_dumb,15.0,40.0,0.9530097626179576,0.4582120913533384,0,0,30.771301128016823,22.966214777595066,7.805086350421755
5,fixed_dumb,15.0,40.0,0.1520445566582186,0.4875588203749698,0,0,22.2413407975779,5.344980246480809,16.896360551097093
6,fixed_dumb,15.0,40.0,0.39615738360520536,0.649957700347685,0,0,29.749173128003058,10.715462439314518,19.03371068868854
7,fixed_dumb,15.0,40.0,0.725138306273707,0.8178055852148658,0,0,35.98316752386097,17.953042738021555,18.03012478583942
8,fixed_dumb,15.0,40.0,0.8765278386293027,0.6320967392485771,0,0,33.11417999081051,21.28361244984466,11.830567540965854
9,fixed_dumb,15.0,40.0,0.2902468033318628,0.704910802219127,0,0,30.670881804107395,8.385429673300981,22.285452130806412
10,fixed_dumb,15.0,40.0,0.09167708501042338,0.03601096444825591,0,0,5.312682153784377,4.016895870229314,1.2957862835550626
11,fixed_dumb,15.0,40.0,0.9737440797574227,0.18290544274240195,0,0,26.454508554306443,23.4223697546633,3.0321387996431426
12,fixed_dumb,15.0,40.0,0.1774113642072933,0.10884032609915828,0,0,9.614173168180063,5.903050012560453,3.7111231556196107
13,fixed_dumb,15.0,40.0,0.8637684598665005,0.5755555155038838,0,0,31.93678827993249,21.002906117063013,10.933882162869477
14,fixed_dumb,15.0,40.0,0.5540286840108283,0.8128357980585472,0,0,35.16903572912712,14.188631048238221,20.980404680888892
15,fixed_dumb,15.0,40.0,0.4763694116089423,0.45524407784350374,0,0,25.008386236433033,12.48012705539673,12.528259181036304
16,fixed_dumb,15.0,40.0,0.277192471364076,0.07634251448025697,0,0,10.53369537456297,8.09823437000967,2.435461004553301
17,fixed_dumb,15.0,40.0,0.2840297034881868,0.28239378478174704,0,0,17.215036393360236,8.24865347674011,8.966382916620125
18,fixed_dumb,15.0,40.0,0.37628336958800856,0.7939756929613616,0,0,33.87659378286148,10.278234130936188,23.598359651925286
19,fixed_dumb,15.0,40.0,0.42443316324353164,0.5331174013699397,0,0,26.617991332455873,11.337529591357697,15.280461741098177
20,fixed_dumb,15.0,40.0,0.23580800880499708,0.28486754693213934,0,0,16.53491389879613,7.187776193709936,9.347137705086194
21,fixed_dumb,15.0,40.0,0.6781257695418232,0.904724561241853,0,0,37.800925392169084,16.91876692992011,20.882158462248974
22,fixed_dumb,15.0,40.0,0.4614759273862036,0.11533279582112499,0,0,15.364203847688087,12.152470402496478,3.2117334451916086
23,fixed_dumb,15.0,40.0,0.944005145893195,0.6552327776708889,0,0,34.059010255801425,22.768113209650288,11.29089704615114
24,fixed_dumb,15.0,40.0,0.41267164606421713,0.09360750696948172,0,0,13.786019870581681,11.078776213412777,2.7072436571689042
25,fixed_dumb,15.0,40.0,0.017011742787632178,0.5830586862032665,0,0,24.312273840256772,2.374258341327908,21.938015498928863
26,fixed_dumb,15.0,40.0,0.843075761910567,0.8767198954164325,0,0,37.601914324028954,20.547666762032474,17.054247561996483
27,fixed_dumb,15.0,40.0,0.19482814566174844,0.814793678421813,0,0,33.755994672382954,6.286219204558465,27.469775467824487
28,fixed_dumb,15.0,40.0,0.5590199306136007,0.6677848120925582,0,0,31.461550907958866,14.298438473499214,17.163112434459652
29,fixed_dumb,15.0,40.0,0.3238406338953347,0.49914840248964076,0,0,24.535953468761754,9.124493945697363,15.411459523064392
30,fixed_dumb,15.0,40.0,0.7251191062669312,0.13066280104526162,0,0,20.833392720234404,17.95262033787249,2.8807723823619145
31,fixed_dumb,15.0,40.0,0.8496396292961876,0.15058493284610108,0,0,23.59955490920701,20.69207184451613,2.9074830646908834
32,fixed_dumb,15.0,40.0,0.8714002911454358,0.23699703264295624,0,0,25.633269414227044,21.17080640519959,4.462463009027456
33,fixed_dumb,15.0,40.0,0.10766471131640576,0.8025622292818195,0,0,32.96502048563035,4.368623648960927,28.596396836669424
34,fixed_dumb,15.0,40.0,0.8761799114171293,0.9378153771830141,0,0,38.83565251380301,21.275958051176843,17.55969446262617
35,fixed_dumb,15.0,40.0,0.1984637263479595,0.8702242353239422,0,0,35.63514814294966,6.366201979655109,29.268946163294554
36,fixed_dumb,15.0,40.0,0.3304471013554374,0.28035330909209233,0,0,17.885139331731622,9.269836229819624,8.615303101911996
37,fixed_dumb,15.0,40.0,0.8400283003571655,0.452547830471279,0,0,29.314074498821796,20.48062260785764,8.833451890964156
38,fixed_dumb,15.0,40.0,0.4596895968101762,0.7396904971763655,0,0,32.740793441476676,12.113171129823876,20.6276223116528
39,fixed_dumb,15.0,40.0,0.351373713433197,0.6978063945340943,0,0,30.852666557518667,9.730221695530334,21.12244486198833
40,fixed_dumb,15.0,40.0,0.49703627857282884,0.26811798909561835,0,0,20.19146562882837,12.934798128602235,7.256667500226135
41,fixed_dumb,15.0,40.0,0.8644645480365717,0.1611906196407792,0,0,24.07790492773316,21.018220056804577,3.0596848709285847
42,fixed_dumb,15.0,40.0,0.44081778715366937,0.534802855242452,0,0,26.83398636994218,11.697991317380726,15.135995052561455
43,fixed_dumb,15.0,40.0,0.3552590371552492,0.8782367886544966,0,0,36.324662555788635,9.815698817415482,26.508963738373154
44,fixed_dumb,15.0,40.0,0.060437008554169114,0.2626793623439714,0,0,12.962167750144935,3.3296141881917203,9.632553561953214
45,fixed_dumb,15.0,40.0,0.8345998055000698,0.5969912288529149,0,0,32.08538962072271,20.361195721001536,11.724193899721175
46,fixed_dumb,15.0,40.0,0.07644802216076185,0.01620564653197587,0,0,4.270415483997313,3.681856487536761,0.5885589964605518
47,fixed_dumb,15.0,40.0,0.5625208041573413,0.18627853552877738,0,0,19.148759906291254,14.37545769146151,4.773302214829746
48,fixed_dumb,15.0,40.0,0.016843772630636633,0.1146690803669922,0,0,6.685495933635462,2.370562997874006,4.314932935761456
49,fixed_dumb,15.0,40.0,0.13019801327226677,0.5689713337543794,0,0,24.85553035485506,4.864356291989869,19.99117406286519
50,fixed_dumb,15.0,40.0,0.27051153564211117,0.7072993338765875,0,0,30.619310634193617,7.951253784126446,22.66805685006717
51,fixed_dumb,15.0,40.0,0.894701180191815,0.2758587712399301,0,0,26.736213571055426,21.68342596421993,5.052787606835498
52,fixed_dumb,15.0,40.0,0.7065312860042161,0.8746788917609166,0,0,37.185750129802756,17.543688292092753,19.642061837710006
53,fixed_dumb,15.0,40.0,0.9761565477858458,0.3291964231960286,0,0,28.915268764507054,23.47544405128861,5.439824713218447
