feature_set_name,feature_i,feature_j,corr_sim,corr_real,correlation_difference,absolute_correlation_difference,mean_absolute_correlation_difference,max_absolute_correlation_difference
set_c_extended_non_lab_diagnosis,cancer,cvd,-0.015091903342177469,0.06322598833549375,-0.07831789167767123,0.07831789167767123,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,bmi,smoke,-0.0626394429784494,-0.14039496778006372,0.07775552480161432,0.07775552480161432,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,diabetes,cancer,-0.007969935413118377,0.06638824274125474,-0.07435817815437312,0.07435817815437312,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,sbp,hypertension,0.45696196781100384,0.38306807139583343,0.07389389641517041,0.07389389641517041,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,hypertension,cvd,0.2740462109484543,0.21384959207880766,0.06019661886964667,0.06019661886964667,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,sbp,dyslipidemia,0.03001685837682017,0.08485235817054752,-0.05483549979372736,0.05483549979372736,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,sbp,arthritis,0.07438728410351216,0.02316961172503457,0.05121767237847759,0.05121767237847759,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,drink,koa,-0.0004933310369318709,-0.051537539358272,0.05104420832134013,0.05104420832134013,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,bmi,diabetes,0.10618746605502145,0.1521631229927934,-0.04597565693777193,0.04597565693777193,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,diabetes,arthritis,-0.013586180394872518,0.030587095264618933,-0.04417327565949145,0.04417327565949145,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,diabetes,koa,-0.007480313972045071,0.03409100817675839,-0.04157132214880346,0.04157132214880346,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,cvd,koa,0.04779073434252037,0.08551720892256712,-0.03772647458004675,0.03772647458004675,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,sbp,koa,0.0634616791986066,0.026233769786878094,0.0372279094117285,0.0372279094117285,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,sbp,diabetes,0.11146767673505267,0.07509947409953764,0.03636820263551503,0.03636820263551503,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,arthritis,koa,0.49476453019199657,0.46304550791330495,0.03171902227869161,0.03171902227869161,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,cvd,arthritis,0.037716875780404696,0.0660938187117725,-0.028376942931367805,0.028376942931367805,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,sbp,cancer,0.018301841736886267,-0.009821696579076309,0.028123538315962576,0.028123538315962576,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,sbp,smoke,0.07071397582901859,0.0426945207885477,0.02801945504047089,0.02801945504047089,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,dyslipidemia,cancer,0.0017455850660041763,0.029581875503867875,-0.0278362904378637,0.0278362904378637,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,cancer,arthritis,-0.009324222778921908,0.016485065901149898,-0.025809288680071804,0.025809288680071804,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,smoke,hypertension,0.013015964256644872,-0.009930185231764978,0.02294614948840985,0.02294614948840985,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,bmi,drink,-0.03164944226099219,-0.053862480137380216,0.022213037876388023,0.022213037876388023,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,hypertension,cancer,0.005328422353804647,0.02715172514285036,-0.021823302789045713,0.021823302789045713,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,smoke,cvd,-0.015836794058903765,0.00366047503098186,-0.019497269089885624,0.019497269089885624,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,diabetes,cvd,0.11848717446413427,0.09903877075005163,0.019448403714082643,0.019448403714082643,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,bmi,cancer,-0.0071423439918798575,0.011874563667946803,-0.01901690765982666,0.01901690765982666,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,smoke,arthritis,-0.016984308176593105,-0.034970132479858834,0.01798582430326573,0.01798582430326573,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,dyslipidemia,koa,0.007590753308306451,0.025036149958716208,-0.017445396650409756,0.017445396650409756,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,drink,arthritis,-0.010824416084233566,-0.028235791698525494,0.01741137561429193,0.01741137561429193,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,dyslipidemia,arthritis,0.035021313242896916,0.018560559678325747,0.01646075356457117,0.01646075356457117,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,cancer,koa,0.01216963432204898,0.028093148850861074,-0.015923514528812095,0.015923514528812095,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,bmi,cvd,0.07645284989253691,0.0920556667956774,-0.015602816903140485,0.015602816903140485,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,drink,diabetes,-0.012173742338015187,0.0027739951366586605,-0.014947737474673848,0.014947737474673848,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,smoke,cancer,0.0025114464714818072,-0.01191374758431678,0.014425194055798587,0.014425194055798587,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,hypertension,arthritis,0.067213278132525,0.052916253812381825,0.014297024320143181,0.014297024320143181,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,smoke,dyslipidemia,0.004805399860420856,-0.008100610155855838,0.012906010016276694,0.012906010016276694,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,sbp,drink,0.006281404171371604,0.018098647367883275,-0.01181724319651167,0.01181724319651167,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,hypertension,diabetes,0.1815569323869909,0.1704276295488607,0.011129302838130184,0.011129302838130184,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,bmi,koa,0.04093347122075267,0.030585642515350137,0.010347828705402535,0.010347828705402535,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,drink,cancer,0.010433905939423472,0.0011617762789090378,0.009272129660514434,0.009272129660514434,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,bmi,sbp,0.1408103286906585,0.14879733980326362,-0.007987011112605136,0.007987011112605136,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,smoke,drink,0.4427610603321957,0.4351568214987661,0.0076042388334295885,0.0076042388334295885,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,bmi,hypertension,0.24100390247478984,0.24716973072905352,-0.006165828254263678,0.006165828254263678,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,drink,cvd,-0.03664053946473992,-0.04156935615624666,0.004928816691506743,0.004928816691506743,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,drink,dyslipidemia,0.01667015265321048,0.020492752577737385,-0.003822599924526906,0.003822599924526906,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,drink,hypertension,-0.011623950634173064,-0.008000320722756669,-0.0036236299114163952,0.0036236299114163952,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,smoke,diabetes,-0.01102066524359545,-0.014202867177208992,0.0031822019336135415,0.0031822019336135415,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,bmi,arthritis,0.04287235875583336,0.04406957025756056,-0.001197211501727198,0.001197211501727198,0.04146395204468743,0.24052159108416174
set_c_extended_non_lab_diagnosis,hypertension,koa,0.04337436549015455,0.04360198169380567,-0.00022761620365112367,0.00022761620365112367,0.04146395204468743,0.24052159108416174
set_d_lab_enriched,hba1c,diabetes,0.08142057115074372,0.3605703412276406,-0.2791497700768969,0.2791497700768969,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,dyslipidemia,diabetes,0.02075470340179359,0.24555269469812357,-0.22479799129633,0.22479799129633,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,hypertension,dyslipidemia,0.059146573562593015,0.2565339672539795,-0.19738739369138647,0.19738739369138647,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,dyslipidemia,cvd,0.014251092727117734,0.19537474986311493,-0.1811236571359972,0.1811236571359972,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,bmi,dyslipidemia,0.05970463481396408,0.2330405073877462,-0.17333587257378213,0.17333587257378213,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,tg,dyslipidemia,0.03302581662006411,0.1958622530779846,-0.1628364364579205,0.1628364364579205,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,creatinine,drink,0.12985032734362256,0.25218245558995483,-0.12233212824633227,0.12233212824633227,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,tg,hypertension,0.05528012385643636,0.1595251887392738,-0.10424506488283744,0.10424506488283744,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,creatinine,smoke,0.22253515244524244,0.32348146718220677,-0.10094631473696433,0.10094631473696433,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,tc,dyslipidemia,0.0026583975034679057,0.09432343169519627,-0.09166503419172838,0.09166503419172838,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,hba1c,dyslipidemia,0.045449429363253024,0.12829656664425085,-0.08284713728099782,0.08284713728099782,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,creatinine,koa,0.027590782425062545,-0.05015860022005413,0.07774938264511667,0.07774938264511667,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,hypertension,cvd,0.2892324614126794,0.21384959207880766,0.07538286933387173,0.07538286933387173,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,tg,cvd,0.006596201194792889,0.08123775389672187,-0.07464155270192899,0.07464155270192899,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,bun,cvd,0.06385480598177753,-0.004870439890923003,0.06872524587270054,0.06872524587270054,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,sbp,cvd,0.13540865678620212,0.06951730293075443,0.06589135385544768,0.06589135385544768,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,sbp,hypertension,0.4479830777356606,0.38306807139583343,0.06491500633982716,0.06491500633982716,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,sbp,koa,0.09110071478138251,0.026233769786878094,0.06486694499450442,0.06486694499450442,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,diabetes,cvd,0.16307315438557615,0.09903877075005163,0.06403438363552452,0.06403438363552452,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,sbp,bun,0.07640815036178306,0.013161343983370153,0.0632468063784129,0.0632468063784129,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,sbp,tg,0.05156912240777747,0.11312502073692594,-0.06155589832914848,0.06155589832914848,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,cancer,cvd,0.0030537168447508484,0.06322598833549375,-0.060172271490742904,0.060172271490742904,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,tg,diabetes,0.06861534517621296,0.12834622586922012,-0.059730880693007166,0.059730880693007166,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,platelets,dyslipidemia,-0.005308670662654903,0.05314402284678148,-0.05845269350943638,0.05845269350943638,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,creatinine,dyslipidemia,0.06438144362414122,0.006654506865615457,0.05772693675852576,0.05772693675852576,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,dyslipidemia,cancer,-0.027990558844412657,0.029581875503867875,-0.057572434348280535,0.057572434348280535,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,tc,smoke,-0.060415120263298656,-0.11758474314676816,0.0571696228834695,0.0571696228834695,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,cvd,koa,0.02869258310308447,0.08551720892256712,-0.05682462581948265,0.05682462581948265,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,hba1c,bun,0.03915558076832393,-0.015697751688052257,0.054853332456376185,0.054853332456376185,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,bmi,smoke,-0.0871042814835923,-0.14039496778006372,0.05329068629647142,0.05329068629647142,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,smoke,hypertension,0.043227025692886875,-0.009930185231764978,0.05315721092465185,0.05315721092465185,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,bmi,tc,0.051759522975020865,0.1048529575977551,-0.05309343462273424,0.05309343462273424,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,platelets,tg,0.015009922809860788,0.06806665065706186,-0.05305672784720107,0.05305672784720107,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,bmi,tg,0.2333443973902077,0.28607285197738974,-0.05272845458718203,0.05272845458718203,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,bmi,hba1c,0.11182204467138514,0.1635001424659392,-0.051678097794554054,0.051678097794554054,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,tg,arthritis,-0.010676723360815587,0.04043758851198935,-0.051114311872804935,0.051114311872804935,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,cancer,koa,-0.02196923984431014,0.028093148850861074,-0.05006238869517121,0.05006238869517121,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,crp,cvd,0.026691553266930186,0.07546838268244976,-0.04877682941551958,0.04877682941551958,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,sbp,arthritis,0.07180977401051113,0.02316961172503457,0.04864016228547656,0.04864016228547656,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,hypertension,koa,0.09028146093971058,0.04360198169380567,0.04667947924590491,0.04667947924590491,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,bun,diabetes,0.08741656379570731,0.041097998879857614,0.046318564915849694,0.046318564915849694,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,creatinine,diabetes,0.055631010052704995,0.010327826970962541,0.04530318308174246,0.04530318308174246,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,crp,dyslipidemia,0.052717508587711535,0.09799206671408738,-0.04527455812637584,0.04527455812637584,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,sbp,dyslipidemia,0.039657940186501685,0.08485235817054752,-0.04519441798404584,0.04519441798404584,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,smoke,koa,-0.02241362774469816,-0.06682257531903171,0.04440894757433356,0.04440894757433356,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,bun,hypertension,0.0958968438106825,0.05154346887251369,0.044353374938168814,0.044353374938168814,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,bun,drink,0.031120879995552426,0.07524027918812762,-0.044119399192575195,0.044119399192575195,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,creatinine,cvd,0.07261976045469626,0.029021881829106304,0.043597878625589954,0.043597878625589954,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,cvd,arthritis,0.027037774979408586,0.0660938187117725,-0.03905604373236392,0.03905604373236392,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,drink,dyslipidemia,-0.018437448669682444,0.020492752577737385,-0.03893020124741983,0.03893020124741983,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,hba1c,tg,0.14623983202385335,0.18513411024160173,-0.03889427821774838,0.03889427821774838,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,sbp,diabetes,0.11392587859936429,0.07509947409953764,0.03882640449982665,0.03882640449982665,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,hypertension,diabetes,0.2079269518659234,0.1704276295488607,0.03749932231706268,0.03749932231706268,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,crp,tg,0.1617024015280148,0.1989621161830723,-0.03725971465505751,0.03725971465505751,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,drink,diabetes,-0.03446753955168741,0.0027739951366586605,-0.03724153468834607,0.03724153468834607,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,hypertension,cancer,-0.009215498644943847,0.02715172514285036,-0.03636722378779421,0.03636722378779421,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,bmi,drink,-0.017859398144089652,-0.053862480137380216,0.03600308199329057,0.03600308199329057,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,drink,koa,-0.01615421342353479,-0.051537539358272,0.03538332593473721,0.03538332593473721,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,crp,diabetes,0.043584485049242366,0.07831321643397662,-0.03472873138473426,0.03472873138473426,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,tg,drink,-0.015031510732827318,-0.04900763835290929,0.033976127620081974,0.033976127620081974,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,sbp,creatinine,0.10290133494146365,0.06950961813114226,0.033391716810321395,0.033391716810321395,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,sbp,crp,0.08806160275263047,0.12044366675458976,-0.03238206400195928,0.03238206400195928,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,cancer,arthritis,-0.01579430833322764,0.016485065901149898,-0.03227937423437754,0.03227937423437754,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,smoke,diabetes,-0.04568506474896228,-0.014202867177208992,-0.03148219757175329,0.03148219757175329,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,creatinine,tg,0.013522554092369474,-0.01794782207946393,0.0314703761718334,0.0314703761718334,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,smoke,cvd,-0.02606518515469489,0.00366047503098186,-0.02972566018567675,0.02972566018567675,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,drink,arthritis,0.0014084440800803295,-0.028235791698525494,0.029644235778605824,0.029644235778605824,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,hba1c,cvd,0.07317787349648895,0.0435826791283582,0.029595194368130753,0.029595194368130753,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,sbp,tc,0.06719239000786784,0.0966339763331512,-0.02944158632528336,0.02944158632528336,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,hba1c,cancer,0.0002803825596920591,0.02947683554138155,-0.02919645298168949,0.02919645298168949,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,smoke,drink,0.464305282735224,0.4351568214987661,0.029148461236457868,0.029148461236457868,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,platelets,hypertension,-0.025876689404448566,0.002749852085130582,-0.028626541489579146,0.028626541489579146,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,drink,cancer,-0.026782673984239284,0.0011617762789090378,-0.02794445026314832,0.02794445026314832,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,crp,hba1c,0.144713607558616,0.17259780834019994,-0.027884200781583934,0.027884200781583934,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,tg,koa,-0.006487998922524831,0.02136738281480294,-0.027855381737327774,0.027855381737327774,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,platelets,koa,-0.037788815627183184,-0.010620958335154793,-0.02716785729202839,0.02716785729202839,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,tc,tg,0.30008976835401036,0.3271271141971626,-0.02703734584315226,0.02703734584315226,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,crp,arthritis,0.024864632818859863,0.051268168032528885,-0.026403535213669022,0.026403535213669022,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,platelets,drink,-0.05762245500407898,-0.08381260544806651,0.02619015044398753,0.02619015044398753,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,tg,smoke,-0.0550725974904182,-0.08103891721272462,0.025966319722306418,0.025966319722306418,0.0372698536295366,0.2791497700768969
set_d_lab_enriched,crp,smoke,0.03677659876162598,0.01108896259124978,0.0256876361703762,0.0256876361703762,0.0372698536295366,0.2791497700768969
