batch,batch_size,coverage_error_mean,coverage_error_sem,coverage_error_std,final_simulations,n,policy,policy_label,posterior_mean_predictive_rmse_mean,posterior_mean_predictive_rmse_sem,posterior_mean_predictive_rmse_std,pred0,prey0,prior_std_normalized_rmse_mean,prior_std_normalized_rmse_sem,prior_std_normalized_rmse_std,psi0_unit,psi1_unit,range_normalized_rmse_alpha_mean,range_normalized_rmse_alpha_sem,range_normalized_rmse_alpha_std,range_normalized_rmse_beta_mean,range_normalized_rmse_beta_sem,range_normalized_rmse_beta_std,range_normalized_rmse_delta_mean,range_normalized_rmse_delta_sem,range_normalized_rmse_delta_std,range_normalized_rmse_gamma_mean,range_normalized_rmse_gamma_sem,range_normalized_rmse_gamma_std,range_normalized_rmse_mean,range_normalized_rmse_sem,range_normalized_rmse_std,raw_rmse_mean,raw_rmse_sem,raw_rmse_std,replicates,reward_abs_neg_coverage_error_mean,reward_abs_neg_coverage_error_sem,reward_abs_neg_coverage_error_std,reward_abs_neg_predictive_rmse_mean,reward_abs_neg_predictive_rmse_sem,reward_abs_neg_predictive_rmse_std,reward_abs_neg_prior_std_rmse_mean,reward_abs_neg_prior_std_rmse_sem,reward_abs_neg_prior_std_rmse_std,reward_abs_neg_range_rmse_alpha_mean,reward_abs_neg_range_rmse_alpha_sem,reward_abs_neg_range_rmse_alpha_std,reward_abs_neg_range_rmse_beta_mean,reward_abs_neg_range_rmse_beta_sem,reward_abs_neg_range_rmse_beta_std,reward_abs_neg_range_rmse_delta_mean,reward_abs_neg_range_rmse_delta_sem,reward_abs_neg_range_rmse_delta_std,reward_abs_neg_range_rmse_gamma_mean,reward_abs_neg_range_rmse_gamma_sem,reward_abs_neg_range_rmse_gamma_std,reward_abs_neg_range_rmse_mean,reward_abs_neg_range_rmse_sem,reward_abs_neg_range_rmse_std,reward_abs_neg_raw_rmse_mean,reward_abs_neg_raw_rmse_sem,reward_abs_neg_raw_rmse_std,reward_abs_rmse_coverage_mean,reward_abs_rmse_coverage_predictive_mean,reward_abs_rmse_coverage_predictive_sem,reward_abs_rmse_coverage_predictive_std,reward_abs_rmse_coverage_sem,reward_abs_rmse_coverage_std,reward_abs_rmse_predictive_mean,reward_abs_rmse_predictive_sem,reward_abs_rmse_predictive_std,reward_delta_neg_coverage_error_mean,reward_delta_neg_coverage_error_sem,reward_delta_neg_coverage_error_snr,reward_delta_neg_coverage_error_std,reward_delta_neg_predictive_rmse_mean,reward_delta_neg_predictive_rmse_sem,reward_delta_neg_predictive_rmse_snr,reward_delta_neg_predictive_rmse_std,reward_delta_neg_prior_std_rmse_mean,reward_delta_neg_prior_std_rmse_sem,reward_delta_neg_prior_std_rmse_snr,reward_delta_neg_prior_std_rmse_std,reward_delta_neg_range_rmse_alpha_mean,reward_delta_neg_range_rmse_alpha_sem,reward_delta_neg_range_rmse_alpha_snr,reward_delta_neg_range_rmse_alpha_std,reward_delta_neg_range_rmse_beta_mean,reward_delta_neg_range_rmse_beta_sem,reward_delta_neg_range_rmse_beta_snr,reward_delta_neg_range_rmse_beta_std,reward_delta_neg_range_rmse_delta_mean,reward_delta_neg_range_rmse_delta_sem,reward_delta_neg_range_rmse_delta_snr,reward_delta_neg_range_rmse_delta_std,reward_delta_neg_range_rmse_gamma_mean,reward_delta_neg_range_rmse_gamma_sem,reward_delta_neg_range_rmse_gamma_snr,reward_delta_neg_range_rmse_gamma_std,reward_delta_neg_range_rmse_mean,reward_delta_neg_range_rmse_sem,reward_delta_neg_range_rmse_snr,reward_delta_neg_range_rmse_std,reward_delta_neg_raw_rmse_mean,reward_delta_neg_raw_rmse_sem,reward_delta_neg_raw_rmse_snr,reward_delta_neg_raw_rmse_std,reward_delta_rmse_coverage_mean,reward_delta_rmse_coverage_predictive_mean,reward_delta_rmse_coverage_predictive_sem,reward_delta_rmse_coverage_predictive_snr,reward_delta_rmse_coverage_predictive_std,reward_delta_rmse_coverage_sem,reward_delta_rmse_coverage_snr,reward_delta_rmse_coverage_std,reward_delta_rmse_predictive_mean,reward_delta_rmse_predictive_sem,reward_delta_rmse_predictive_snr,reward_delta_rmse_predictive_std,t_end,t_span,t_start,validation_log_posterior_mean,validation_log_posterior_sem,validation_log_posterior_std
56,56,0.3130555555555556,0.03868597857456374,0.06700608043166541,556,3,long_late,long late,1.0163681391012758,0.053583508505881436,0.09280935917998574,15.0,40.0,0.8558136165999873,0.04215889149225161,0.07302134205536306,1.0,1.0,0.27147148184977526,0.02357711411673256,0.04083675954603021,0.25567426535738913,0.010316776173140344,0.017869180502195083,0.2018141555285861,0.006840667498670406,0.011848383665382248,0.25924854110454926,0.009615053166666727,0.016653760602142794,0.24705211096007496,0.012170223675893842,0.0210794457461258,0.18810827619385342,0.011442210381705889,0.019818489732006676,3,-0.3130555555555556,0.03868597857456374,0.06700608043166541,-1.0163681391012758,0.053583508505881436,0.09280935917998574,-0.8558136165999873,0.04215889149225161,0.07302134205536306,-0.27147148184977526,0.02357711411673256,0.04083675954603021,-0.25567426535738913,0.010316776173140344,0.017869180502195083,-0.2018141555285861,0.006840667498670406,0.011848383665382248,-0.25924854110454926,0.009615053166666727,0.016653760602142794,-0.24705211096007496,0.012170223675893842,0.0210794457461258,-0.18810827619385342,0.011442210381705889,0.019818489732006676,-0.32531599984896387,-0.42695281375909144,0.026756939866350072,0.046344379303583524,0.021841570293534517,0.03783070946548886,-0.34868892487020253,0.01713895025456452,0.029685532629301285,-0.018055555555555537,0.04306093156401163,0.24208440184049465,0.07458372129011451,0.029828476448793124,0.029318871122720025,0.5873854704413128,0.050781774405115054,0.04759582174951512,0.023669110522059306,1.1609840798104136,0.04099610199416983,0.01664075200858539,0.007685729942436757,1.2500494713750656,0.013312074753553884,0.01036357050343297,0.00990934393611987,0.6038149708491773,0.017163487167034176,0.013126269291607115,0.006902299207595971,1.0979609664885008,0.011955132916598624,0.014828329195142561,0.007944079196276647,1.0776755418627386,0.013759548787302085,0.013739730249692031,0.006832683665694976,1.1609840798104156,0.011834555261029658,0.011141516774049879,0.0054822780209742746,1.173336646567092,0.009495584073545598,0.009225841360803141,0.01220868900568245,0.017508205077446277,0.40259351845056746,0.030325100743472343,0.017592357390550182,0.30277590858980924,0.03047085682534275,0.016722577894571322,0.007214843659581115,1.3381835150584238,0.012496475787060663,40.0,24.0,16.0,nan,nan,nan
56,56,0.31222222222222223,0.015308050814949842,0.02651432177633928,556,3,long_middle,long middle,1.0188134149933301,0.051324198049660846,0.08889611867974007,15.0,40.0,0.8616320942900302,0.007541504864057593,0.01306226959007557,1.0,0.5,0.26420080274850805,0.0029026125603920237,0.005027472429286571,0.24479056592896417,0.00491257400027489,0.008508827764417993,0.21665617032027837,0.0052732456207961595,0.009133529336009033,0.2692795041637894,0.004843889489194943,0.008389862701534497,0.24873176079038498,0.002177044931679274,0.0037707524320288177,0.1889053346148184,0.0016381741339278311,0.002837400831608146,3,-0.31222222222222223,0.015308050814949842,0.02651432177633928,-1.0188134149933301,0.051324198049660846,0.08889611867974007,-0.8616320942900302,0.007541504864057593,0.01306226959007557,-0.26420080274850805,0.0029026125603920237,0.005027472429286571,-0.24479056592896417,0.00491257400027489,0.008508827764417993,-0.21665617032027837,0.0052732456207961595,0.009133529336009033,-0.2692795041637894,0.004843889489194943,0.008389862701534497,-0.24873176079038498,0.002177044931679274,0.0037707524320288177,-0.1889053346148184,0.0016381741339278311,0.002837400831608146,-0.32678731634594055,-0.4286686578452736,0.006263471835988272,0.010848651451708404,0.0032011480429404615,0.005544551052922557,-0.3506131022897179,0.007307065202627566,0.012656208185169517,-0.017222222222222194,0.014730081759514289,0.675030512279479,0.02551325000712231,0.02738320055673867,0.016150334437561396,0.9789084104622263,0.027973199805085665,0.041777344059472275,0.021447950453714247,1.1245904773426463,0.037148939904053026,0.02391143110985261,0.01371523201334475,1.0065649034992803,0.02375547868470829,0.021247269931857927,0.013104932536098384,0.9360686887103195,0.02269840898228486,-0.00171574550008514,0.004245508067501682,0.2333256963796012,0.00735343567685647,0.0047973661359024256,0.00027703906266736314,9.997725964334757,0.00047984573222113107,0.012060080419381974,0.006191489984008845,1.1245904773426458,0.010723975226857136,0.010344458353084923,0.004979152284918969,1.1994764315330935,0.00862414473610232,0.0077545248638264215,0.010492844919500291,0.011009746961624755,0.5502439665465735,0.019069441116011148,0.009873057207290533,0.4534641017031519,0.01710063670906129,0.014798400475055854,0.007372435218582569,1.1588925835949269,0.01276943237409517,32.0,24.0,8.0,nan,nan,nan
56,56,0.3086111111111111,0.026772071775648866,0.046370588539304564,556,3,medium_early,medium early,1.011627305456107,0.039320480661231526,0.06810507028328248,15.0,40.0,0.8719979971950297,0.01617190964416404,0.02801056915910524,0.5,0.0,0.263981861581884,0.007803733287128994,0.013516462542023903,0.24989575637831085,0.005624123574837573,0.009741267779664579,0.2212858578426177,0.008180367274051371,0.01416881174323069,0.2717330810239174,0.004136778643296889,0.0071651107898560605,0.2517241392066825,0.004668428193184232,0.008085954822082063,0.18976255009143497,0.00234029873953668,0.004053516321766932,3,-0.3086111111111111,0.026772071775648866,0.046370588539304564,-1.011627305456107,0.039320480661231526,0.06810507028328248,-0.8719979971950297,0.01617190964416404,0.02801056915910524,-0.263981861581884,0.007803733287128994,0.013516462542023903,-0.24989575637831085,0.005624123574837573,0.009741267779664579,-0.2212858578426177,0.008180367274051371,0.01416881174323069,-0.2717330810239174,0.004136778643296889,0.0071651107898560605,-0.2517241392066825,0.004668428193184232,0.008085954822082063,-0.18976255009143497,0.00234029873953668,0.004053516321766932,-0.3288769169844603,-0.430039647530071,0.014515662601044924,0.02514186513053721,0.010729713554572742,0.018584409027180445,-0.35288686975229316,0.008048784830324387,0.013940904265311482,-0.013611111111111074,0.03018589524272783,0.2603328011569599,0.05228350423235627,0.03456931009396199,0.030762919044464057,0.6487876023598695,0.05328293877413996,0.03141144115447262,0.02379224245364492,0.7622402151248486,0.041209372755710204,0.024130372276476592,0.009324367716333219,1.4941149205287068,0.016150278633144118,0.01614207948251123,0.008230810131916528,1.1322863466828794,0.014256181335932119,-0.006345433022424509,0.008754880948623318,0.4184565712681236,0.015163898617232396,0.0023437892757743697,0.008330144608479115,0.1624446432676215,0.01442823369628178,0.009067702003084432,0.006868228792618373,0.7622402151248483,0.011896121226822468,0.00948724287646834,0.005872295289229521,0.9327634185294914,0.010171113797992905,0.00566492422530666,0.009121855234702844,0.010086119531721192,0.5221537935081122,0.017469671480153916,0.011567869358152053,0.28273534435403685,0.020036137463638533,0.012524633012480635,0.007669642104980574,0.9428210785169726,0.013284209801695866,13.0,13.0,0.0,nan,nan,nan
56,56,0.36000000000000004,0.002678791878053626,0.004639803635691732,556,3,medium_late,medium late,0.9915213615390025,0.04710368553204516,0.08158597656524925,15.0,40.0,0.9027815047275197,0.017804382146510384,0.030838094475128208,0.5,1.0,0.2833846956087125,0.0037523605420202466,0.006499279107095758,0.26132486680665495,0.003237073030174716,0.0056067749560735495,0.21744039885336133,0.008847314929427884,0.01532399896833175,0.28029232827896905,0.00746142335013041,0.012923564339206654,0.2606105723869245,0.005139682412521382,0.008902191073255215,0.19959524286388472,0.003037924269370576,0.005261839184096398,3,-0.36000000000000004,0.002678791878053626,0.004639803635691732,-0.9915213615390025,0.04710368553204516,0.08158597656524925,-0.9027815047275197,0.017804382146510384,0.030838094475128208,-0.2833846956087125,0.0037523605420202466,0.006499279107095758,-0.26132486680665495,0.003237073030174716,0.0056067749560735495,-0.21744039885336133,0.008847314929427884,0.01532399896833175,-0.28029232827896905,0.00746142335013041,0.012923564339206654,-0.2606105723869245,0.005139682412521382,0.008902191073255215,-0.19959524286388472,0.003037924269370576,0.005261839184096398,-0.35061057238692445,-0.4497627085408247,0.00934988220311622,0.016194471020581323,0.004669127839892665,0.008087166645728418,-0.35976270854082476,0.009845378960977065,0.01705269658018196,-0.06499999999999999,0.02571658205502034,1.4592828633694566,0.04454242671630928,0.054675254011066356,0.0205027761660164,1.5396340654404956,0.03551185001575263,0.000627933621982768,0.017451725555332198,0.020773742088454863,0.030227275341583548,0.004727538249648167,0.01414764399074075,0.19292579618380062,0.024504438199359487,0.0047129690541671265,0.008909062817382194,0.30542314134286297,0.015430949447528684,-0.002499974033168132,0.004891977380336672,0.2950464748300536,0.008473153372220814,-0.006215457979277268,0.010393881393462638,0.34525084534152645,0.01800273066132209,0.0001812688228425008,0.005037879223597257,0.020773742088456802,0.008725862777666097,-0.0003454498959813701,0.0036991778617511233,0.053916193784193545,0.006407164002786945,-0.016068731177157496,-0.010601205776050856,0.012273400205984546,0.4986889456723778,0.021258152738391555,0.01144527053257657,0.8105781549035261,0.01982379006879352,0.005648794223949131,0.006141644402235292,0.5310194879740759,0.01063764014669251,40.0,13.0,27.0,nan,nan,nan
56,56,0.3163888888888889,0.010378634273483,0.017976321874848256,556,3,medium_middle,medium middle,1.0012378163339726,0.04829054697679804,0.08364168088910585,15.0,40.0,0.8383525258827573,0.024081601028197216,0.041710556508440494,0.5,0.5,0.2610376108609784,0.009457186121934524,0.01638032685982587,0.24328514394735865,0.008252596853151757,0.014293917044041874,0.19830907863874345,0.005197077478239293,0.009001602243182392,0.2654142795413448,0.006353167152525171,0.011004008297151287,0.24201152824710634,0.00695175941807341,0.012040800514098598,0.18638109947350742,0.005575113046140597,0.009656379053855604,3,-0.3163888888888889,0.010378634273483,0.017976321874848256,-1.0012378163339726,0.04829054697679804,0.08364168088910585,-0.8383525258827573,0.024081601028197216,0.041710556508440494,-0.2610376108609784,0.009457186121934524,0.01638032685982587,-0.24328514394735865,0.008252596853151757,0.014293917044041874,-0.19830907863874345,0.005197077478239293,0.009001602243182392,-0.2654142795413448,0.006353167152525171,0.011004008297151287,-0.24201152824710634,0.00695175941807341,0.012040800514098598,-0.18638109947350742,0.005575113046140597,0.009656379053855604,-0.3211087504693286,-0.4212325321027259,0.011827057703300678,0.02048506484616565,0.00797360418391711,0.013810687565988208,-0.3421353098805036,0.010003041047510855,0.017325775324485804,-0.021388888888888846,0.024125123936226164,0.5118680753852607,0.04178594039643978,0.044958799216096246,0.02543282669498527,1.0206091183318442,0.044050948015808535,0.06505691246674512,0.02141719883717243,1.7537599669724173,0.03709567654178773,0.027074622997382225,0.019135132435447073,0.8169026751437294,0.03314302158775352,0.022752691913463453,0.0018957115286862268,6.929468224593483,0.00328346868417861,0.016631346181449746,0.003962990969421295,2.422945767208759,0.006864101708974323,0.008662590758347003,0.0017083045580504783,2.9276683028456936,0.002958870289344925,0.018780312962660622,0.0061826127569646165,1.75375996697242,0.010708599418586207,0.012868693494395927,0.007277002709056241,1.0209895406335285,0.01260413841890177,0.013433090740438414,0.017928970662048016,0.005950036376674196,1.7397029837676785,0.010305765311282737,0.00472115575333434,1.642733042552845,0.008177281635221193,0.023276192884270224,0.00870673378327011,1.5434624007070277,0.01508050528060022,26.5,13.0,13.5,nan,nan,nan
56,56,0.34805555555555556,0.019509810764058756,0.03379198348940394,556,3,short_early,short early,1.0080926196592872,0.03754845388760497,0.06503582987898894,15.0,40.0,0.9395234668858125,0.025230259529526053,0.04370009139328796,0.0,0.0,0.3017454865673081,0.01078280365034154,0.0186763637704307,0.27258414119951513,0.022663264166629064,0.039253925001956666,0.22978907806509588,0.003996532933124669,0.006922198094294197,0.2807495472010694,0.005836848750944789,0.010109718592731314,0.2712170632582471,0.0072833485655479915,0.012615129764763021,0.20650828060550297,0.0025008491666076325,0.0043315978186307036,3,-0.34805555555555556,0.019509810764058756,0.03379198348940394,-1.0080926196592872,0.03754845388760497,0.06503582987898894,-0.9395234668858125,0.025230259529526053,0.04370009139328796,-0.3017454865673081,0.01078280365034154,0.0186763637704307,-0.27258414119951513,0.022663264166629064,0.039253925001956666,-0.22978907806509588,0.003996532933124669,0.006922198094294197,-0.2807495472010694,0.005836848750944789,0.010109718592731314,-0.2712170632582471,0.0072833485655479915,0.012615129764763021,-0.20650828060550297,0.0025008491666076325,0.0043315978186307036,-0.358230952147136,-0.4590402141130647,0.015572291331615029,0.02697199977662164,0.011972283884371372,0.020736603970369288,-0.37202632522417584,0.010761844033422951,0.018640060649020525,-0.05305555555555554,0.021954990433572782,1.3952016683716855,0.03802715891063671,0.03810399589078176,0.040304701554757454,0.5458259566779128,0.06980979087674023,-0.036114028536309996,0.013201439273495631,1.579406886249258,0.0228655635547296,-0.013633252708947477,0.005943040837215867,1.3244334570530092,0.010293648681514559,-0.006546305338693002,0.01922852779480211,0.19655748946695617,0.03330478709534759,-0.01484865324490268,0.008434042648404836,1.016460824948448,0.014608190380239949,-0.006672676901377646,0.009334709945318605,0.4127039648572918,0.01616819189921032,-0.010425222048480167,0.0038109272591215983,1.5794068862492538,0.006600719636747812,-0.007258487637599657,0.0051190392955979555,0.8186477089717706,0.008866436145917256,-0.023689110937369046,-0.019878711348290872,0.005796268457612126,1.9800634549640488,0.010039431462893093,0.008896122931989714,1.5374017064638223,0.015408536908584791,-0.006614822459401999,0.0033775723702003193,1.1307143442053984,0.00585012695142779,2.0,2.0,0.0,nan,nan,nan
56,56,0.34833333333333333,0.01460117955661267,0.025289984842489156,556,3,short_late,short late,1.1328753959727922,0.1262519437383151,0.2186747811090891,15.0,40.0,0.9007061482271853,0.03156619844364899,0.05467425950620167,0.0,1.0,0.2797162283746352,0.00992439891807242,0.017189563160683024,0.2531543530269043,0.010954532959748652,0.018973807659472534,0.22631315625736856,0.007844046290546032,0.01358628671214791,0.2808621366205248,0.011755221919168227,0.020360641618246696,0.26001146856985824,0.00911237658436695,0.015783099221824505,0.19856060074424178,0.006217129586145184,0.010768384320443124,3,-0.34833333333333333,0.01460117955661267,0.025289984842489156,-1.1328753959727922,0.1262519437383151,0.2186747811090891,-0.9007061482271853,0.03156619844364899,0.05467425950620167,-0.2797162283746352,0.00992439891807242,0.017189563160683024,-0.2531543530269043,0.010954532959748652,0.018973807659472534,-0.22631315625736856,0.007844046290546032,0.01358628671214791,-0.2808621366205248,0.011755221919168227,0.020360641618246696,-0.26001146856985824,0.00911237658436695,0.015783099221824505,-0.19856060074424178,0.006217129586145184,0.010768384320443124,-0.3470948019031916,-0.4603823415004708,0.01447746435453139,0.025075703826815725,0.012707568048890203,0.02201015350131674,-0.37329900816713746,0.012251705864994017,0.021220577037559238,-0.05333333333333329,0.013333333333333365,2.309401076758496,0.023094010767585084,-0.08667878042272333,0.09443884279210063,0.5299092590562082,0.16357287392392814,0.002703290122317107,0.01747029262417658,0.08933710003560975,0.030259434448169642,0.008396005483725414,0.008648447447671556,0.560497829867895,0.014979550385956513,0.012883482833917806,0.0034221825055542566,2.173549268687429,0.005927393972393334,-0.011372731437175357,0.005824928862146905,1.127232574348462,0.010089072739712808,-0.006785266320833021,0.0073914714838121155,0.5299993844846476,0.012802404152659102,0.0007803726399087293,0.005043239074694929,0.08933710003561114,0.008735146312088268,0.0006891922236615666,0.005445830613600519,0.073066047052706,0.009432455312170093,-0.012552960693424597,-0.02122083873569693,0.008139867973214135,1.5051665453053351,0.014098664896509582,0.0018092172674298846,4.005851240725213,0.003133656229119489,-0.007887505402363623,0.005290561516113962,0.8607504805339026,0.009163521346478012,40.0,2.0,38.0,nan,nan,nan
56,56,0.3327777777777778,0.007458734212276409,0.012918906615814968,556,3,short_middle,short middle,0.9806160254346317,0.020678291254307896,0.03581585106616844,15.0,40.0,0.895810922316155,0.036402665655802774,0.06305126644679303,0.0,0.5,0.26613434079226966,0.01560999959034002,0.027037312396598272,0.2534767341906466,0.012267087792085934,0.021247219316800757,0.23718291963152793,0.01682844072964377,0.029147714355904474,0.2775993596700339,0.009437256161500823,0.016345807155761862,0.2585983385711195,0.010508544407798822,0.01820133282790136,0.19273120705869792,0.007159187238923758,0.012400076038714696,3,-0.3327777777777778,0.007458734212276409,0.012918906615814968,-0.9806160254346317,0.020678291254307896,0.03581585106616844,-0.895810922316155,0.036402665655802774,0.06305126644679303,-0.26613434079226966,0.01560999959034002,0.027037312396598272,-0.2534767341906466,0.012267087792085934,0.021247219316800757,-0.23718291963152793,0.01682844072964377,0.029147714355904474,-0.2775993596700339,0.009437256161500823,0.016345807155761862,-0.2585983385711195,0.010508544407798822,0.01820133282790136,-0.19273120705869792,0.007159187238923758,0.012400076038714696,-0.3417927830155639,-0.4398543855590271,0.012167262727627493,0.0210743172332899,0.010614028438609046,0.018384036528651827,-0.3566599411145826,0.011817045530209645,0.020467723253677808,-0.03777777777777772,0.016896562584161758,1.290854874223394,0.029265704869035448,0.0655805901154373,0.05058212573306515,0.7485444869710469,0.08761081172450598,0.00759851603334738,0.03183879589268014,0.13778803985182703,0.055146412137937285,0.021977893066090947,0.004255509587099186,2.98176803934261,0.007370758816952244,0.012561101670175509,0.008530851751762923,0.8501091850641304,0.014775868665891343,-0.022242494811334723,0.01641501125201986,0.7823150511208324,0.028431633495313205,-0.0035224893703421447,0.014111139593697341,0.14412090339556824,0.024441210728980638,0.0021935026386474543,0.009191068689656214,0.13778803985183052,0.015919397946340067,0.006518585909205427,0.0063930894515015985,0.5886836650676752,0.011073155747333413,-0.007250941805796958,-0.0006928827942532431,0.012044011702482343,0.03321452001715675,0.02086084019565355,0.013297045865441894,0.3148318239869486,0.023031159029519032,0.008751561650191178,0.007940203089123875,0.636345999951621,0.013752835172777901,21.0,2.0,19.0,nan,nan,nan
112,112,0.3347222222222222,0.018913382811721356,0.032758939972901295,612,3,long_early,long early,1.0107100394742055,0.04317463025953883,0.07478065320752192,15.0,40.0,0.8854514432893527,0.04484082989221037,0.07766659562686161,1.0,0.0,0.2949267481186281,0.018860283784938387,0.03266696976068073,0.2560137781168434,0.016576099292592517,0.028710646166076763,0.20655563386177192,0.009414975868729657,0.016307216556674692,0.2649350981776574,0.008310766535297907,0.01439466988897914,0.2556078145687252,0.01294443260447694,0.022420414946105187,0.198537925788973,0.009649389574609582,0.01671323300524923,3,-0.3347222222222222,0.018913382811721356,0.032758939972901295,-1.0107100394742055,0.04317463025953883,0.07478065320752192,-0.8854514432893527,0.04484082989221037,0.07766659562686161,-0.2949267481186281,0.018860283784938387,0.03266696976068073,-0.2560137781168434,0.016576099292592517,0.028710646166076763,-0.20655563386177192,0.009414975868729657,0.016307216556674692,-0.2649350981776574,0.008310766535297907,0.01439466988897914,-0.2556078145687252,0.01294443260447694,0.022420414946105187,-0.198537925788973,0.009649389574609582,0.01671323300524923,-0.3392883701242808,-0.44035937407170134,0.021541833615640316,0.03731155031048419,0.017261684131582817,0.029898113940106892,-0.35667881851614575,0.017261372789829022,0.029897574680370798,-0.039722222222222194,0.01014174236862705,2.261311208590165,0.01756601305973598,0.03548657607586351,0.03793222900754875,0.5401260296604413,0.06570054788541241,0.017957995060149723,0.017664105751711262,0.5869560241439891,0.030595128632233543,-0.006814514260267468,0.008226687925586597,0.4782436963878668,0.014249041465129397,0.010024057743978715,0.010589200007767459,0.546537267462439,0.018341032424961986,0.00838479095842127,0.0029413775666568254,1.645814319052384,0.0050946153896929336,0.00914177212203432,0.005055095696823638,1.0440958810815704,0.008755682584021337,0.0051840266410417375,0.005099188105372254,0.5869560241439931,0.008832052875855624,0.0007118671789303199,0.004094659558498366,0.10037384097773551,0.007092158395016718,-0.004746528914513807,-0.0011978713069274634,0.004344227034079551,0.15919778503372656,0.007524421942640034,0.0061647686591366135,0.44452758863050157,0.010677692534532875,0.008732684248628072,0.005082521016184645,0.9919914911592873,0.008803184630568405,24.0,24.0,0.0,nan,nan,nan
112,112,0.31555555555555553,0.01321416654696256,0.022887607839016142,612,3,long_late,long late,1.0297620446042066,0.027582968385826905,0.0477751026678183,15.0,40.0,0.8332754155519463,0.03472478677576066,0.06014509497761332,1.0,1.0,0.24933573564206027,0.017036265044762338,0.029507676628738044,0.2387297383304845,0.009464894040318892,0.01639367736608819,0.21289215265610348,0.013753983159405665,0.023822597638537318,0.26122594432737883,0.003888939519342811,0.006735840835064237,0.24054589273900676,0.010024182496268874,0.017362393387880308,0.18095136079134755,0.007200524394694026,0.012471674092749189,3,-0.31555555555555553,0.01321416654696256,0.022887607839016142,-1.0297620446042066,0.027582968385826905,0.0477751026678183,-0.8332754155519463,0.03472478677576066,0.06014509497761332,-0.24933573564206027,0.017036265044762338,0.029507676628738044,-0.2387297383304845,0.009464894040318892,0.01639367736608819,-0.21289215265610348,0.013753983159405665,0.023822597638537318,-0.26122594432737883,0.003888939519342811,0.006735840835064237,-0.24054589273900676,0.010024182496268874,0.017362393387880308,-0.18095136079134755,0.007200524394694026,0.012471674092749189,-0.3194347816278957,-0.42241098608831634,0.015686533659041713,0.02716987329209957,0.01331124232890551,0.023055748025525808,-0.34352209719942745,0.012383218314698565,0.02144836328227536,-0.02055555555555551,0.02952687622748278,0.4019306154132252,0.05114204981479783,0.016434570945862204,0.05208603460986218,0.18216982787576144,0.09021565830907227,0.07013402279755603,0.0240166806839574,1.685990561075661,0.04159811117377227,0.03877649821630035,0.0020633763762485696,10.849994184829747,0.003573872718799878,0.027308097530337593,0.009928006432856606,1.5880668054382479,0.017195811559578292,0.0020482721640897503,0.01493065712145117,0.07920418208598551,0.025860656724743507,0.012850925972312946,0.005978672874083362,1.240992060564674,0.010355365179746227,0.020245948470760184,0.006933018528962041,1.685990561075664,0.012008340341978691,0.0182984321765558,0.0015446587040583023,6.839442729404285,0.002675427355782478,0.015107059581871307,0.016750516676457532,0.015043491801986074,0.6428637339996621,0.02605609212428576,0.01428330247446479,0.6106476378169636,0.02473940558564728,0.021889405565346392,0.008241427290088402,1.5334545523143326,0.014274570793317799,40.0,24.0,16.0,nan,nan,nan
112,112,0.3361111111111112,0.022367580154663794,0.03874178527024701,612,3,long_middle,long middle,1.0058588567261726,0.029827235262538724,0.051662286924027086,15.0,40.0,0.900328560096947,0.037161574368457885,0.06436573489541837,1.0,0.5,0.27166652750810955,0.01808745073623954,0.03132838365456598,0.2671174886534852,0.017119154920923342,0.02965124610568199,0.22276762967596184,0.008288150220959897,0.014355497283465758,0.2780582272246045,0.007919067120445529,0.01371622660115982,0.25990246826554025,0.01072762248256974,0.018580787184228963,0.1949448684894595,0.006353447539033831,0.011004493940830043,3,-0.3361111111111112,0.022367580154663794,0.03874178527024701,-1.0058588567261726,0.029827235262538724,0.051662286924027086,-0.900328560096947,0.037161574368457885,0.06436573489541837,-0.27166652750810955,0.01808745073623954,0.03132838365456598,-0.2671174886534852,0.017119154920923342,0.02965124610568199,-0.22276762967596184,0.008288150220959897,0.014355497283465758,-0.2780582272246045,0.007919067120445529,0.01371622660115982,-0.25990246826554025,0.01072762248256974,0.018580787184228963,-0.1949448684894595,0.006353447539033831,0.011004493940830043,-0.343930246043318,-0.44451613171593535,0.017105676590764552,0.02962790095304578,0.015782836823499975,0.027336675265870945,-0.36048835393815754,0.012569521961808706,0.021771050664705506,-0.0411111111111111,0.006532208897947127,3.6336117594377533,0.011314117696897927,0.04033775882389634,0.04080386669822116,0.5707551220016616,0.07067437026658678,0.00308087825255543,0.010313358075294973,0.1724700990179154,0.01786326018306166,0.016445706350251093,0.017872233384108715,0.5312672895584235,0.030955616266004946,-0.0010796527926631532,0.011344295267675922,0.05494725020526589,0.019648895779677874,-0.007827204855768618,0.0007961023515524296,5.676454568521324,0.0013788897209138678,-0.0039813569249126934,0.011224282010019975,0.20479149492914725,0.019441026719835917,0.000889372944226687,0.0029772100305102806,0.17247009901791835,0.005156679037647493,0.004304924478443837,0.002331824480424393,1.0658818137196184,0.004038838474427948,-0.009388404833551097,-0.005354628951161455,0.0007698248732947041,4.01584382839257,0.001333375793476701,0.0037175657654863097,1.458050347954731,0.006439012786300974,0.004923148826616301,0.0023828017013919774,1.1928736237879378,0.004127133611172469,32.0,24.0,8.0,nan,nan,nan
