batch,bo_random_fraction,budget,coverage_error,coverage_weight,design_space,dumb_psi_unit,estimator,flow_samples_per_pair,fmpe_max_iter,initial,marginal_jitter_std,method,n_obs,noise_std,ode_steps,posterior_mean_predictive_rmse,posterior_quality_objective,posterior_samples,predictive_weight,prior_std_normalized_rmse,prior_std_normalized_rmse_alpha,prior_std_normalized_rmse_beta,prior_std_normalized_rmse_delta,prior_std_normalized_rmse_gamma,range_normalized_rmse,range_normalized_rmse_alpha,range_normalized_rmse_beta,range_normalized_rmse_delta,range_normalized_rmse_gamma,raw_rmse,replicate,reward_mode,rmse_alpha,rmse_beta,rmse_delta,rmse_gamma,round,rounds,seed,simulations,target_mode,target_psi_unit,target_seed,target_theta,validation
14,0.2,304,0.2941666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,random,10,0.06,8,0.9156584158726949,-0.4054849946185719,32,0.1,0.8326920387584882,0.8472335632378992,0.7664720686528057,0.8232344514157621,0.8938280717274857,0.24037748636463574,0.2445752629009435,0.22126142758151335,0.2376473160655321,0.25802593891055403,0.1780266852833764,0,rmse_coverage_predictive,0.2445752629009435,0.0132756856548908,0.014258838963931925,0.25802593891055403,16,30,717,304,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,318,0.2966666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,random,10,0.06,8,0.9539155874085893,-0.40745478722119016,32,0.1,0.8240978640144341,0.8084707414659363,0.7899378423880596,0.793054035175026,0.9049288370287144,0.2378965618136646,0.23338540010864736,0.22803541297290922,0.22893498034511012,0.26123045382799165,0.17541805490051124,0,rmse_coverage_predictive,0.23338540010864736,0.013682124778374553,0.013736098820706607,0.26123045382799165,17,30,717,318,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,332,0.24750000000000003,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,random,10,0.06,8,0.8790627518300563,-0.38732849133494085,32,0.1,0.8228876951433961,0.8009062069417295,0.8497834180089325,0.789185071163968,0.8516760844589543,0.23754721615193522,0.23120170708672486,0.24531134257016873,0.22781810663847543,0.2458577083123719,0.16904416995022958,0,rmse_coverage_predictive,0.23120170708672486,0.014718680554210124,0.013669086398308525,0.2458577083123719,18,30,717,332,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,346,0.29000000000000004,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,random,10,0.06,8,0.9690007744984743,-0.40464410700827247,32,0.1,0.8149092227448538,0.8725514562580023,0.7822787806714351,0.7639990203418493,0.8408076337081284,0.23524402955842505,0.25188390907617886,0.22582443230099264,0.22054752002748854,0.24272025682904014,0.17515516200271086,0,rmse_coverage_predictive,0.25188390907617886,0.013549465938059557,0.013232851201649312,0.24272025682904014,19,30,717,346,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,360,0.325,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,random,10,0.06,8,1.0051718052208731,-0.42001737959690455,32,0.1,0.8253228994219661,0.8855506259758066,0.8500146952700206,0.7429956192480212,0.8227306571940158,0.23825019907481726,0.2556364461440868,0.24537810656464207,0.21448436038977886,0.2375018832007614,0.17474231554120326,0,rmse_coverage_predictive,0.2556364461440868,0.014722686393878524,0.01286906162338673,0.2375018832007614,20,30,717,360,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,374,0.2725,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,random,10,0.06,8,0.8974559793335172,-0.3687237351814936,32,0.1,0.7304166932981506,0.7576662102222925,0.6975368686186878,0.6636593534751076,0.8028043408765148,0.21085313724814184,0.2187193952138621,0.201361549433344,0.1915819531895332,0.23174965115582796,0.15954950256873787,0,rmse_coverage_predictive,0.2187193952138621,0.01208169296600064,0.011494917191371991,0.23174965115582796,21,30,717,374,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,388,0.25833333333333336,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,random,10,0.06,8,0.9337332571536969,-0.3947074709162808,32,0.1,0.8201288697756507,0.8416159510460012,0.8021088755320405,0.7502494917353064,0.8865411607892545,0.23675081186757774,0.24295359794534588,0.2315488876039058,0.21657837300637955,0.2559223889146797,0.17669507335152435,0,rmse_coverage_predictive,0.24295359794534588,0.013892933256234348,0.012994702380382772,0.2559223889146797,22,30,717,388,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,402,0.27083333333333337,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,random,10,0.06,8,0.8749709008452127,-0.38274783856711486,32,0.1,0.7882300478308977,0.7806163776287053,0.7647206854649531,0.7471387442882546,0.8604443839416777,0.2275424151492602,0.2253445378788818,0.22075584680403293,0.21568037756841135,0.24838889834571468,0.1679435245716867,0,rmse_coverage_predictive,0.2253445378788818,0.013245350808241975,0.012940822654104681,0.24838889834571468,23,30,717,402,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,416,0.24833333333333338,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,random,10,0.06,8,0.9542691591628911,-0.37836528367199335,32,0.1,0.7650642814538395,0.7683156053883439,0.7621554566343887,0.6997645569965323,0.8300215067960928,0.22085503442237092,0.22179361079677534,0.22001532902610324,0.20200462767565358,0.2396065701909515,0.1634968498790838,0,rmse_coverage_predictive,0.22179361079677534,0.013200919741566194,0.012120277660539214,0.2396065701909515,24,30,717,416,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,430,0.29583333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,random,10,0.06,8,0.9196872319879067,-0.38762251856042956,32,0.1,0.7679756080809639,0.8356081521008096,0.7684144377756661,0.6971148958247453,0.7707649466226348,0.22169546202830553,0.24121929577622414,0.22182214124948788,0.20123973638025733,0.2225006747072529,0.16432911175276366,0,rmse_coverage_predictive,0.24121929577622414,0.013309328474969273,0.012074384182815439,0.2225006747072529,25,30,717,430,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,444,0.24333333333333337,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,random,10,0.06,8,0.9132941183189164,-0.36961537870630745,32,0.1,0.7532780190656222,0.7764889294410644,0.6849112794756478,0.7247767247222917,0.8269351426234846,0.2174526335410825,0.22415304621778145,0.19771685578813813,0.20922501856039522,0.2387156135980152,0.16395735248275953,0,rmse_coverage_predictive,0.22415304621778145,0.011863011347288288,0.012553501113623713,0.2387156135980152,26,30,717,444,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,458,0.23500000000000001,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,random,10,0.06,8,0.8988643621357183,-0.36805094058378407,32,0.1,0.7600741389735021,0.8100229776841419,0.7327062648872912,0.7014271226248692,0.796140190697706,0.2194145043702122,0.2338334921078608,0.2115140796348014,0.20248456903218642,0.2298258767060003,0.164169647909355,0,rmse_coverage_predictive,0.2338334921078608,0.012690844778088083,0.012149074141931185,0.2298258767060003,27,30,717,458,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,472,0.23,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,random,10,0.06,8,0.9739242028150484,-0.38129121021643136,32,0.1,0.7842684138788119,0.81025463396823,0.7949304636658194,0.7132655163512417,0.8186230415299567,0.2263987899349265,0.2339003655168497,0.22947665859224745,0.20590201893453342,0.23631611669607538,0.16650592079629856,0,rmse_coverage_predictive,0.2339003655168497,0.013768599515534847,0.012354121136072005,0.23631611669607538,28,30,717,472,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,486,0.2816666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,random,10,0.06,8,0.9729591254590216,-0.38723466407121543,32,0.1,0.7604468087172447,0.8195345444499532,0.7342514890407752,0.6972079854216708,0.7907932159565794,0.21952208485864655,0.23657924492418894,0.21196014742528757,0.2012666090321792,0.22828233805293052,0.1646132833818706,0,rmse_coverage_predictive,0.23657924492418894,0.012717608845517253,0.01207599654193075,0.22828233805293052,29,30,717,486,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,500,0.29083333333333333,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,random,10,0.06,8,0.8840778302176627,-0.38406868406714917,32,0.1,0.7723303499104204,0.7860231578202936,0.7554569017748917,0.7463710070054186,0.8014703330410781,0.22295256771204958,0.22690534087841313,0.21808162280044718,0.21545875090495523,0.23136455626438274,0.16229134839673742,0,rmse_coverage_predictive,0.22690534087841313,0.013084897368026831,0.012927525054297314,0.23136455626438274,30,30,717,500,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,80,0.24083333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,fixed_dumb,10,0.06,8,1.0115213006399784,-0.43209993826002435,32,0.1,0.937869052153403,0.8712125995263799,0.8354322013008453,0.913496845982798,1.1313345618035886,0.27073947486269323,0.25149741442897455,0.24116850315536234,0.2637038249660213,0.32658815690041465,0.2063798080767875,0,rmse_coverage_predictive,0.25149741442897455,0.01447011018932174,0.015822229497961277,0.32658815690041465,0,30,717,80,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,94,0.4266666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,fixed_dumb,10,0.06,8,1.0260508046055974,-0.5059311026409102,32,0.1,1.0276581525806772,0.96144468217654,1.0319070871235199,0.9920615870916261,1.1252192539310228,0.2966593555136838,0.2775451730327798,0.2978859172647234,0.28638351218001884,0.324822819577213,0.21398358156678626,0,rmse_coverage_predictive,0.2775451730327798,0.017873155035883406,0.01718301073080113,0.324822819577213,1,30,717,94,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,108,0.395,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,fixed_dumb,10,0.06,8,1.0718778725246092,-0.5228093949593697,32,0.1,1.0976754480487994,1.1561137115623672,0.9909109523130466,1.0006467916909945,1.2430303366287896,0.31687160770690875,0.33374128129217506,0.28605135253044295,0.2888618472732655,0.3588319497317515,0.2453255849590364,0,rmse_coverage_predictive,0.33374128129217506,0.017163081151826576,0.017331710836395932,0.3588319497317515,2,30,717,108,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,122,0.43083333333333335,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,fixed_dumb,10,0.06,8,1.0666605454578075,-0.520267020097422,32,0.1,1.0596431613261792,1.1377845366456392,1.0413901046246608,0.9291477570585281,1.1302502469758886,0.3058926322183078,0.32845010425607674,0.30062342861823027,0.26822185382733915,0.3262751421715852,0.231796938103296,0,rmse_coverage_predictive,0.32845010425607674,0.018037405717093814,0.016093311229640347,0.3262751421715852,3,30,717,122,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,136,0.3841666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,fixed_dumb,10,0.06,8,0.9752835396394794,-0.47725472941668245,32,0.1,0.9827126578957011,1.093580791152474,0.9316612359468242,0.8375883314692236,1.0680202730142823,0.28368470878606783,0.3156895820762424,0.2689474326837192,0.2417909243219229,0.30831089606238676,0.22089951614010964,0,rmse_coverage_predictive,0.3156895820762424,0.01613684596102315,0.014507455459315373,0.30831089606238676,4,30,717,136,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,150,0.37000000000000005,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,fixed_dumb,10,0.06,8,1.1119893114450514,-0.4846325929345294,32,0.1,0.9731827515533868,1.09133753660474,0.9357577557835336,0.8610812657513993,1.0045544480738742,0.28093366179002427,0.31504201026774487,0.2701299960989516,0.24857275028785705,0.28998989050554363,0.2143774334474598,0,rmse_coverage_predictive,0.31504201026774487,0.016207799765937097,0.014914365017271423,0.28998989050554363,5,30,717,150,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,164,0.395,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,fixed_dumb,10,0.06,8,1.0315656958434725,-0.5093344721968989,32,0.1,1.064961493978552,1.2077457185720222,0.903484978438409,0.973815429111937,1.1747998497918404,0.3074279026125516,0.34864615786508757,0.26081364775509935,0.28111630006939387,0.33913550476062554,0.24346273557887863,0,rmse_coverage_predictive,0.34864615786508757,0.01564881886530596,0.016866978004163632,0.33913550476062554,6,30,717,164,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,178,0.39333333333333337,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,fixed_dumb,10,0.06,8,1.0278957002826,-0.5234885411270023,32,0.1,1.1167073264480651,1.3952849692286922,1.113658893374672,0.9039596760590165,1.0539257671298803,0.3223656377654089,0.4027840762902121,0.3214856309376438,0.26095068115462006,0.30424216267915966,0.25269325249829666,0,rmse_coverage_predictive,0.4027840762902121,0.019289137856258628,0.015657040869277203,0.30424216267915966,7,30,717,178,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,192,0.4025,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,fixed_dumb,10,0.06,8,0.9900079180762033,-0.5198949389096288,32,0.1,1.1094448697548582,1.17313941716342,1.0572609491033171,0.986488525777969,1.2208905869747269,0.3202691471020084,0.3386561791481306,0.3052049467842397,0.2847747079551938,0.3524407545204694,0.24470889911278546,0,rmse_coverage_predictive,0.3386561791481306,0.01831229680705438,0.017086482477311624,0.3524407545204694,8,30,717,192,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,206,0.3908333333333333,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,fixed_dumb,10,0.06,8,1.0787162835054716,-0.5044683404864572,32,0.1,1.0353797157559108,1.1449023466254789,0.9686102820849776,0.8937298746640572,1.1342763596491303,0.2988883788025767,0.33050483901002725,0.27961370355080056,0.25799759186005194,0.32743738078942713,0.23290007226142756,0,rmse_coverage_predictive,0.33050483901002725,0.016776822213048034,0.015479855511603116,0.32743738078942713,9,30,717,206,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,220,0.44333333333333336,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,fixed_dumb,10,0.06,8,1.1853409795274485,-0.5616342616760739,32,0.1,1.1510060638106865,1.253656895584241,1.1173317905391662,0.9224671514135914,1.310568417705747,0.3322668303899957,0.3618995730684961,0.3225459050209571,0.26629332909361214,0.3783285143769175,0.2620751698322836,0,rmse_coverage_predictive,0.3618995730684961,0.019352754301257425,0.015977599745616727,0.3783285143769175,10,30,717,220,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,234,0.3933333333333333,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,fixed_dumb,10,0.06,8,1.0759791063221131,-0.5210887271601886,32,0.1,1.0917375465573156,1.3198723014095213,1.037362230768845,0.9000444788124685,1.109671175238428,0.31515748319464393,0.38101431425735904,0.29946068159077166,0.2598204610625076,0.32033447586793745,0.24917460957985452,0,rmse_coverage_predictive,0.38101431425735904,0.0179676408954463,0.015589227663750455,0.32033447586793745,11,30,717,234,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,248,0.46916666666666673,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,fixed_dumb,10,0.06,8,1.0269586586328383,-0.5437511559814092,32,0.1,1.1215500909210496,1.2571334341917817,1.0685028598896675,0.9626440135716098,1.1979200560311396,0.32376362345145865,0.362903163318952,0.3084502068935923,0.27789139018467535,0.34580973340861504,0.25094999114593364,0,rmse_coverage_predictive,0.362903163318952,0.018507012413615537,0.01667348341108052,0.34580973340861504,12,30,717,248,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,262,0.44416666666666665,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,fixed_dumb,10,0.06,8,1.1124779921033836,-0.5401949401760447,32,0.1,1.1012568669804372,1.3088498650525013,1.0672985756869862,0.8843475659347798,1.1445314612474815,0.3179054742990397,0.37783241095843356,0.3081025599892928,0.2552891526248177,0.3303977736236146,0.25124508883071495,0,rmse_coverage_predictive,0.37783241095843356,0.01848615359935757,0.015317349157489063,0.3303977736236146,13,30,717,262,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,276,0.44,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,fixed_dumb,10,0.06,8,1.1866695900640951,-0.5627938349580717,32,0.1,1.157449450645085,1.2443987239030265,1.0280428123364882,1.007817883164531,1.349538383176294,0.3341268759516622,0.3592269691123196,0.2967703972204657,0.2909319630695804,0.3895781744042829,0.26525315265924937,0,rmse_coverage_predictive,0.3592269691123196,0.01780622383322794,0.017455917784174824,0.3895781744042829,14,30,717,276,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,290,0.37666666666666665,0.25,wide_window,"0.0,0.0",rectified_fmpe,3,500,80,0.04,fixed_dumb,10,0.06,8,1.0344377152474038,-0.50033911314249,32,0.1,1.0486828918465587,1.1966640482550737,0.948399230730593,0.8953011857212415,1.1543671026793265,0.30272867495108297,0.3454471551948071,0.2737792755807709,0.25845119029097496,0.3332370787377788,0.24025559060720889,0,rmse_coverage_predictive,0.3454471551948071,0.016426756534846255,0.015507071417458497,0.3332370787377788,15,30,717,290,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
