feature_set_name,comparison_type,classifier,feature,importance
set_f_common_non_lab_diagnosis,unconditional,random_forest,bmi,0.4209898751578243
set_f_common_non_lab_diagnosis,unconditional,random_forest,sbp,0.40483523052276604
set_f_common_non_lab_diagnosis,unconditional,random_forest,drink,0.02830139323781572
set_f_common_non_lab_diagnosis,unconditional,random_forest,dyslipidemia,0.02584723767588945
set_f_common_non_lab_diagnosis,unconditional,random_forest,smoke,0.024985039377196983
set_f_common_non_lab_diagnosis,unconditional,random_forest,arthritis,0.024528886715844453
set_f_common_non_lab_diagnosis,unconditional,random_forest,hypertension,0.022542453556067675
set_f_common_non_lab_diagnosis,unconditional,random_forest,diabetes,0.018639722713845543
set_f_common_non_lab_diagnosis,unconditional,random_forest,cvd,0.018349119920078674
set_f_common_non_lab_diagnosis,unconditional,random_forest,cancer,0.010981041122671254
set_f_common_non_lab_diagnosis,age_matched,logistic_regression,diabetes,0.10705276972918625
set_f_common_non_lab_diagnosis,age_matched,logistic_regression,drink,0.07944907819143641
set_f_common_non_lab_diagnosis,age_matched,logistic_regression,bmi,0.04309502021127502
set_f_common_non_lab_diagnosis,age_matched,logistic_regression,smoke,0.03697096677497706
set_f_common_non_lab_diagnosis,age_matched,logistic_regression,dyslipidemia,0.03629846076214073
set_f_common_non_lab_diagnosis,age_matched,logistic_regression,hypertension,0.03307890014320141
set_f_common_non_lab_diagnosis,age_matched,logistic_regression,arthritis,0.026200198598366038
set_f_common_non_lab_diagnosis,age_matched,logistic_regression,cvd,0.024892213055676824
set_f_common_non_lab_diagnosis,age_matched,logistic_regression,sbp,0.023133735422817374
set_f_common_non_lab_diagnosis,age_matched,logistic_regression,cancer,0.022112342327218037
set_f_common_non_lab_diagnosis,age_matched,random_forest,bmi,0.422474384186217
set_f_common_non_lab_diagnosis,age_matched,random_forest,sbp,0.4050716303774228
set_f_common_non_lab_diagnosis,age_matched,random_forest,dyslipidemia,0.028521666769636037
set_f_common_non_lab_diagnosis,age_matched,random_forest,arthritis,0.028218367825638163
set_f_common_non_lab_diagnosis,age_matched,random_forest,smoke,0.02657200661888114
set_f_common_non_lab_diagnosis,age_matched,random_forest,drink,0.02277283777327623
set_f_common_non_lab_diagnosis,age_matched,random_forest,hypertension,0.021578394131271075
set_f_common_non_lab_diagnosis,age_matched,random_forest,cvd,0.019666064883913145
set_f_common_non_lab_diagnosis,age_matched,random_forest,diabetes,0.015741923838469393
set_f_common_non_lab_diagnosis,age_matched,random_forest,cancer,0.009382723595274913
set_e_kdm8_common_lab,unconditional,logistic_regression,diabetes,0.07964350798253574
set_e_kdm8_common_lab,unconditional,logistic_regression,hypertension,0.07495900170851703
set_e_kdm8_common_lab,unconditional,logistic_regression,platelets,0.06371769884814198
set_e_kdm8_common_lab,unconditional,logistic_regression,drink,0.062103960125675414
set_e_kdm8_common_lab,unconditional,logistic_regression,dyslipidemia,0.053748701102116055
set_e_kdm8_common_lab,unconditional,logistic_regression,smoke,0.05166303280556031
set_e_kdm8_common_lab,unconditional,logistic_regression,creatinine,0.043915256482764856
set_e_kdm8_common_lab,unconditional,logistic_regression,cancer,0.03917747051141079
set_e_kdm8_common_lab,unconditional,logistic_regression,bmi,0.028715769898386017
set_e_kdm8_common_lab,unconditional,logistic_regression,sbp,0.025524850346286758
set_e_kdm8_common_lab,unconditional,logistic_regression,bun,0.023900837773783223
set_e_kdm8_common_lab,unconditional,logistic_regression,tc,0.022902916880651856
set_e_kdm8_common_lab,unconditional,logistic_regression,cvd,0.010718247297473463
set_e_kdm8_common_lab,unconditional,logistic_regression,crp,0.00975696443554207
set_e_kdm8_common_lab,unconditional,logistic_regression,hba1c,0.0058663999657365415
set_e_kdm8_common_lab,unconditional,logistic_regression,tg,0.004050145320002575
set_e_kdm8_common_lab,unconditional,logistic_regression,arthritis,0.0010842283672070105
set_e_kdm8_common_lab,unconditional,random_forest,hba1c,0.21311350176193541
set_e_kdm8_common_lab,unconditional,random_forest,bmi,0.09762243559778341
set_e_kdm8_common_lab,unconditional,random_forest,sbp,0.09255049274539938
set_e_kdm8_common_lab,unconditional,random_forest,crp,0.0914052260762785
set_e_kdm8_common_lab,unconditional,random_forest,creatinine,0.08996286705651552
set_e_kdm8_common_lab,unconditional,random_forest,platelets,0.08819166519917591
set_e_kdm8_common_lab,unconditional,random_forest,bun,0.08578325560302849
set_e_kdm8_common_lab,unconditional,random_forest,tc,0.0852375424175173
set_e_kdm8_common_lab,unconditional,random_forest,tg,0.08487422310856364
set_e_kdm8_common_lab,unconditional,random_forest,drink,0.013497622700824292
set_e_kdm8_common_lab,unconditional,random_forest,arthritis,0.012634297910385754
set_e_kdm8_common_lab,unconditional,random_forest,smoke,0.012000387547976723
set_e_kdm8_common_lab,unconditional,random_forest,hypertension,0.009702143419142528
set_e_kdm8_common_lab,unconditional,random_forest,dyslipidemia,0.008497436377932169
set_e_kdm8_common_lab,unconditional,random_forest,diabetes,0.00754261135660003
set_e_kdm8_common_lab,unconditional,random_forest,cvd,0.005432036949438655
set_e_kdm8_common_lab,unconditional,random_forest,cancer,0.0019522541715022534
set_e_kdm8_common_lab,age_matched,logistic_regression,diabetes,0.1120283542719413
set_e_kdm8_common_lab,age_matched,logistic_regression,smoke,0.09327572587111295
set_e_kdm8_common_lab,age_matched,logistic_regression,creatinine,0.0672022469391633
set_e_kdm8_common_lab,age_matched,logistic_regression,cancer,0.05749673305765559
set_e_kdm8_common_lab,age_matched,logistic_regression,bmi,0.050461567046026674
set_e_kdm8_common_lab,age_matched,logistic_regression,crp,0.05045442479983563
set_e_kdm8_common_lab,age_matched,logistic_regression,drink,0.036000532647006145
set_e_kdm8_common_lab,age_matched,logistic_regression,hba1c,0.03555392285374139
set_e_kdm8_common_lab,age_matched,logistic_regression,bun,0.02529007815467932
set_e_kdm8_common_lab,age_matched,logistic_regression,tg,0.021053033068803156
set_e_kdm8_common_lab,age_matched,logistic_regression,arthritis,0.020853806851017058
set_e_kdm8_common_lab,age_matched,logistic_regression,sbp,0.012245116646061172
set_e_kdm8_common_lab,age_matched,logistic_regression,tc,0.010133826571746418
set_e_kdm8_common_lab,age_matched,logistic_regression,cvd,0.009946352873469488
set_e_kdm8_common_lab,age_matched,logistic_regression,dyslipidemia,0.008652195472142701
set_e_kdm8_common_lab,age_matched,logistic_regression,hypertension,0.0016170290823714214
set_e_kdm8_common_lab,age_matched,logistic_regression,platelets,0.0013700375353197822
set_e_kdm8_common_lab,age_matched,random_forest,hba1c,0.21317987705944827
set_e_kdm8_common_lab,age_matched,random_forest,bmi,0.09749634792044293
set_e_kdm8_common_lab,age_matched,random_forest,creatinine,0.09223927552384081
set_e_kdm8_common_lab,age_matched,random_forest,crp,0.09221508935156884
set_e_kdm8_common_lab,age_matched,random_forest,sbp,0.09147409099887914
set_e_kdm8_common_lab,age_matched,random_forest,platelets,0.08754740889582296
set_e_kdm8_common_lab,age_matched,random_forest,bun,0.08730458579193269
set_e_kdm8_common_lab,age_matched,random_forest,tc,0.08605280947932925
set_e_kdm8_common_lab,age_matched,random_forest,tg,0.08476804803672193
set_e_kdm8_common_lab,age_matched,random_forest,drink,0.011966325824068235
set_e_kdm8_common_lab,age_matched,random_forest,smoke,0.01164854548282792
set_e_kdm8_common_lab,age_matched,random_forest,arthritis,0.011521176794892438
set_e_kdm8_common_lab,age_matched,random_forest,diabetes,0.00866477825092593
set_e_kdm8_common_lab,age_matched,random_forest,hypertension,0.008564929106607982
set_e_kdm8_common_lab,age_matched,random_forest,dyslipidemia,0.0070894218758392686
set_e_kdm8_common_lab,age_matched,random_forest,cvd,0.005553159377353334
set_e_kdm8_common_lab,age_matched,random_forest,cancer,0.0027141302294980962
